period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,DAL,8,25,"['8476469', '8478133', '8482476']","['8478851', '8482087']","['8479351', '8482145', '8482702']","['8480036', '8480950']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",MTL,DAL,8,25,"['8475848', '8476981', '8477989']","['8478851', '8482087']","['8479351', '8482145', '8482702']","['8480036', '8480950']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,DAL,8,25,"['8476469', '8478133', '8482476']","['8478851', '8482087']","['8473994', '8475168', '8482740']","['8480036', '8480950']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,DAL,8,25,"['8477989', '8480018']",['8483457'],"['8478449', '8482740']",['8480036'],3,3,3v3
