,time_together
8480789_vs_8482113,5
8477933_vs_8480789,9
8476419_vs_8482113,7
8476419_vs_8480185,6
8480185_vs_8481601,5
8480185_vs_8480789,5
8476419_vs_8477933,13
8477933_vs_8481601,14
8481601_vs_8482113,6
8477409_vs_8480789,7
8476419_vs_8477409,13
8477409_vs_8481601,14
8476419_vs_8479314,14
8479314_vs_8481601,16
8479314_vs_8480789,8
8477500_vs_8479314,17
8477409_vs_8477500,17
8477500_vs_8482113,13
8477935_vs_8481601,10
8475314_vs_8479314,13
8477500_vs_8477935,17
8475314_vs_8477935,16
8475314_vs_8477409,15
8477935_vs_8478445,16
8478445_vs_8479314,14
8477409_vs_8478445,15
8477500_vs_8482713,7
8475314_vs_8482713,7
8478445_vs_8482713,10
8475754_vs_8477493,13
8477493_vs_8477500,14
8477493_vs_8478115,13
8475754_vs_8478542,12
8477500_vs_8478542,10
8478115_vs_8482713,14
8475754_vs_8482713,15
8478115_vs_8478542,10
8475151_vs_8478542,8
8475151_vs_8482713,14
8475151_vs_8477493,9
8474709_vs_8478542,5
8474709_vs_8482713,6
8474709_vs_8477493,5
8474709_vs_8479066,10
8475151_vs_8479066,4
8478831_vs_8481237,10
8479066_vs_8481237,11
8478542_vs_8481237,5
8475151_vs_8478831,6
8474709_vs_8478831,10
8474709_vs_8479981,9
8473504_vs_8478831,10
8473504_vs_8479981,9
8479981_vs_8481237,10
8473504_vs_8479066,10
8477933_vs_8481237,3
8474709_vs_8477933,3
8473504_vs_8477933,8
8478831_vs_8481601,3
8478831_vs_8480789,5
8479981_vs_8480789,2
8479981_vs_8481601,3
8481237_vs_8482713,5
8478115_vs_8478831,6
8473504_vs_8482713,4
8474709_vs_8479314,3
8479314_vs_8481237,2
8473504_vs_8479314,5
8476419_vs_8479981,3
8476419_vs_8478831,6
8474709_vs_8477409,2
8473504_vs_8477409,6
8474709_vs_8477935,2
8476419_vs_8477935,7
8473504_vs_8477935,4
8477935_vs_8480789,5
8477500_vs_8477933,14
8475314_vs_8477933,9
8477933_vs_8478445,10
8477500_vs_8480185,10
8475314_vs_8480185,10
8478445_vs_8480185,12
8478115_vs_8482113,13
8478115_vs_8480185,12
8475754_vs_8477933,12
8478445_vs_8482113,14
8475754_vs_8482113,15
8475754_vs_8480185,12
8477933_vs_8478115,11
8475151_vs_8482113,14
8475151_vs_8477933,9
8475151_vs_8480185,12
8473504_vs_8480185,3
8473504_vs_8482113,4
8473504_vs_8478542,6
8473504_vs_8477493,8
8477493_vs_8481237,4
8479066_vs_8480789,3
8478542_vs_8480789,8
8477493_vs_8480789,9
8476419_vs_8479066,3
8476419_vs_8478542,8
8479066_vs_8481601,2
8477409_vs_8481237,2
8477500_vs_8478831,8
8478445_vs_8478831,9
8475314_vs_8478831,8
8475314_vs_8482113,11
8477493_vs_8481601,14
8480789_vs_8482713,2
8478542_vs_8481601,10
8476419_vs_8482713,3
8476419_vs_8477493,13
8481601_vs_8482713,4
8478445_vs_8479066,6
8478445_vs_8479981,7
8477500_vs_8479981,7
8477500_vs_8479066,6
8475314_vs_8479066,6
8475754_vs_8478831,5
8475314_vs_8477493,8
8477493_vs_8478445,8
8477935_vs_8478115,6
8478115_vs_8479314,6
8478115_vs_8479981,5
8475754_vs_8477409,6
8475754_vs_8477935,7
8475754_vs_8479314,6
8477409_vs_8478115,5
8478445_vs_8478542,7
8475314_vs_8479981,5
8475151_vs_8479981,2
8475754_vs_8479981,4
8475754_vs_8479066,4
8478115_vs_8479066,4
8475151_vs_8479314,3
8475151_vs_8477935,5
8475151_vs_8477409,3
8475314_vs_8478542,6
8474709_vs_8480185,2
8480185_vs_8481237,3
8474709_vs_8482113,2
8481237_vs_8482113,2
8477935_vs_8481237,1
