,time_together
8477507_vs_8478469,15
8478469_vs_8480035,14
8475324_vs_8480035,16
8475324_vs_8477507,18
8478469_vs_8482511,19
8475324_vs_8482511,17
8478469_vs_8479369,16
8475324_vs_8479369,15
8479369_vs_8482105,15
8482105_vs_8482511,17
8479369_vs_8482245,15
8482245_vs_8482511,19
8482095_vs_8482511,13
8479369_vs_8482095,12
8479369_vs_8484321,10
8482511_vs_8484321,12
8480035_vs_8484321,8
8477507_vs_8482095,9
8477507_vs_8484321,8
8480035_vs_8482095,9
8478469_vs_8480070,15
8475324_vs_8480070,13
8478450_vs_8478469,14
8475324_vs_8478450,11
8480070_vs_8482245,14
8478450_vs_8482105,11
8478450_vs_8482245,13
8480070_vs_8482105,12
8478450_vs_8482095,13
8478450_vs_8484321,10
8480070_vs_8482095,11
8477507_vs_8482105,16
8477507_vs_8482245,13
8480035_vs_8482245,17
8480070_vs_8484321,10
8480035_vs_8482105,16
