,time_together
8477956_vs_8482684,12
8477956_vs_8477488,15
8480002_vs_8480035,12
8476474_vs_8477507,15
8480002_vs_8477507,14
8479987_vs_8477488,16
8479407_vs_8480035,13
8479407_vs_8477507,15
8477496_vs_8477488,16
8479987_vs_8482684,14
8477496_vs_8482684,14
8476474_vs_8480035,14
8479987_vs_8480192,12
8477956_vs_8480192,13
8477496_vs_8480192,13
8479987_vs_8475208,12
8478414_vs_8480035,12
8478414_vs_8477507,11
8477496_vs_8475208,10
8477956_vs_8475208,10
8482110_vs_8480035,10
8482110_vs_8477507,10
8475287_vs_8480035,8
8475287_vs_8477507,7
8479999_vs_8480192,10
8479999_vs_8475208,7
8482110_vs_8482511,12
8478414_vs_8482511,11
8482110_vs_8479369,14
8478414_vs_8479369,14
8475287_vs_8482511,14
8475287_vs_8479369,11
8478401_vs_8475208,10
8478401_vs_8480192,12
8482763_vs_8480192,10
8482763_vs_8475208,11
8482110_vs_8478450,10
8475287_vs_8480828,11
8478414_vs_8478450,9
8475287_vs_8478450,11
8482110_vs_8480828,13
8478414_vs_8480828,11
8475193_vs_8478450,11
8483489_vs_8480192,12
8475193_vs_8480828,11
8483489_vs_8475208,11
8476292_vs_8480828,10
8476292_vs_8478450,10
8483489_vs_8483429,10
8482763_vs_8483429,13
8478401_vs_8483429,12
8475413_vs_8480828,9
8475413_vs_8478450,10
8482177_vs_8483429,8
8482177_vs_8480192,15
8479968_vs_8480192,14
8479968_vs_8483429,9
8483489_vs_8475455,10
8479968_vs_8475455,10
8482177_vs_8475455,9
8481556_vs_8480192,7
8481032_vs_8480828,8
8481556_vs_8475455,8
8479996_vs_8480828,6
8481032_vs_8478450,10
8479996_vs_8478450,8
8479968_vs_8475208,14
8481556_vs_8475208,5
8482177_vs_8475208,14
8479996_vs_8477507,14
8481032_vs_8477507,13
8478466_vs_8480035,10
8478466_vs_8477507,9
8481043_vs_8480192,8
8481043_vs_8475208,5
8481032_vs_8480035,11
8479996_vs_8480035,12
8480880_vs_8475208,5
8480880_vs_8480192,7
8481043_vs_8482684,12
8480880_vs_8482684,10
8481556_vs_8477488,11
8481556_vs_8482684,11
8481043_vs_8477488,11
8480880_vs_8477488,11
8479407_vs_8482511,14
8480002_vs_8482511,16
8476474_vs_8482511,14
8479999_vs_8475455,13
8482763_vs_8475455,13
8478401_vs_8475455,13
8479999_vs_8483429,11
8475193_vs_8477507,7
8476292_vs_8477507,6
8475413_vs_8477507,7
8476292_vs_8480035,10
8481556_vs_8483429,6
8481043_vs_8483429,7
8480880_vs_8483429,8
8480880_vs_8475455,9
8481043_vs_8475455,9
8480002_vs_8479369,12
8479407_vs_8479369,13
8478401_vs_8482684,5
8480002_vs_8480828,7
8479407_vs_8480828,8
8478466_vs_8480828,8
8476474_vs_8480828,5
8475193_vs_8480035,8
8479996_vs_8479369,7
8477496_vs_8483429,6
8477496_vs_8475455,9
8481032_vs_8479369,9
8477956_vs_8483429,7
8477956_vs_8475455,10
8479996_vs_8482511,7
8481032_vs_8482511,9
8478466_vs_8482511,8
8478466_vs_8478450,9
8479407_vs_8478450,6
8476292_vs_8479369,6
8475413_vs_8482511,6
8475413_vs_8479369,7
8475193_vs_8482511,7
8475193_vs_8479369,9
8476292_vs_8482511,8
8479987_vs_8483429,6
8479987_vs_8475455,8
8476474_vs_8479369,11
8482763_vs_8477488,5
8479999_vs_8482684,4
8482763_vs_8482684,3
8482177_vs_8477488,9
8479999_vs_8477488,4
8482177_vs_8482684,8
8478401_vs_8477488,4
8475413_vs_8480035,6
8478466_vs_8479369,7
8479968_vs_8477488,7
8483489_vs_8477488,7
8483489_vs_8482684,5
8476474_vs_8478450,5
8479968_vs_8482684,3
8480002_vs_8478450,5
