,time_together
8482660_vs_8477507,14
8482705_vs_8479325,12
8477496_vs_8483485,9
8482705_vs_8477507,12
8475745_vs_8483485,11
8477496_vs_8478500,13
8473419_vs_8483485,11
8479671_vs_8479325,14
8473419_vs_8478500,14
8482660_vs_8479325,12
8479671_vs_8477507,14
8475745_vs_8478500,11
8482705_vs_8482511,10
8478401_vs_8483485,7
8477956_vs_8483485,9
8478401_vs_8478500,9
8477956_vs_8478500,12
8479671_vs_8482511,14
8482660_vs_8482511,10
8477497_vs_8482511,10
8477497_vs_8477507,14
8473419_vs_8479371,15
8478401_vs_8479371,12
8477956_vs_8479371,12
8480893_vs_8482511,12
8482660_vs_8479369,8
8480893_vs_8479369,11
8477497_vs_8479369,9
8481716_vs_8482511,11
8481716_vs_8479369,10
8477956_vs_8478460,11
8473419_vs_8478460,14
8478401_vs_8478460,12
8479987_vs_8478460,11
8479987_vs_8479371,13
8481716_vs_8477851,11
8481716_vs_8478443,14
8477497_vs_8478443,12
8477497_vs_8477851,9
8480893_vs_8478443,14
8480893_vs_8477851,10
8484166_vs_8478443,14
8479638_vs_8478460,5
8484166_vs_8477851,16
8479638_vs_8479371,6
8479944_vs_8477851,12
8480789_vs_8478460,7
8479638_vs_8476923,9
8479944_vs_8478443,10
8479365_vs_8478460,6
8480789_vs_8476923,7
8474037_vs_8478443,12
8474037_vs_8477851,15
8479365_vs_8476923,7
8479638_vs_8481161,5
8479365_vs_8481161,4
8480789_vs_8481161,4
8484166_vs_8477507,4
8474037_vs_8477507,9
8481556_vs_8476923,10
8481556_vs_8481161,6
8479944_vs_8477507,10
8480893_vs_8479325,12
8480893_vs_8477507,12
8480355_vs_8481161,7
8480355_vs_8476923,11
8484166_vs_8479325,6
8474037_vs_8479325,7
8476374_vs_8479325,12
8481043_vs_8481161,6
8476374_vs_8477507,13
8482451_vs_8479325,12
8481043_vs_8476923,10
8482451_vs_8477507,11
8481556_vs_8478500,9
8481043_vs_8478500,10
8480355_vs_8478500,10
8481556_vs_8483485,9
8480355_vs_8483485,9
8481043_vs_8483485,9
8479987_vs_8471677,7
8473419_vs_8476923,3
8478401_vs_8471677,5
8479944_vs_8482511,15
8479987_vs_8476923,7
8477956_vs_8471677,6
8478401_vs_8476923,5
8484166_vs_8482511,12
8473419_vs_8471677,5
8477956_vs_8476923,7
8475745_vs_8476923,4
8475745_vs_8471677,4
8475745_vs_8479371,13
8477496_vs_8471677,5
8477496_vs_8476923,5
8474037_vs_8482511,12
8479365_vs_8483485,8
8479638_vs_8478500,11
8480789_vs_8478500,11
8482705_vs_8478443,8
8479671_vs_8478443,11
8479365_vs_8478500,9
8482660_vs_8478443,14
8480789_vs_8483485,9
8479638_vs_8483485,8
8479944_vs_8479325,8
8482705_vs_8479369,8
8479944_vs_8479369,12
8482451_vs_8482511,9
8482451_vs_8479369,8
8476374_vs_8479369,10
8481556_vs_8479371,7
8481043_vs_8479371,6
8480355_vs_8479371,6
8476374_vs_8482511,11
8475745_vs_8478460,13
8481556_vs_8478460,4
8480355_vs_8478460,6
8477496_vs_8478460,15
8477496_vs_8479371,14
8481716_vs_8479325,12
8481716_vs_8477507,14
8477497_vs_8479325,13
8481556_vs_8471677,6
8480355_vs_8471677,5
8481043_vs_8471677,5
8479365_vs_8471677,4
8479638_vs_8471677,6
8479671_vs_8479369,12
8480789_vs_8471677,5
8482660_vs_8477851,11
8482705_vs_8477851,8
8479671_vs_8477851,10
8484166_vs_8479369,10
8474037_vs_8479369,10
8479987_vs_8478500,8
8479987_vs_8483485,7
8480789_vs_8479371,7
8479365_vs_8479371,6
8477956_vs_8481161,4
8479987_vs_8481161,3
8478401_vs_8481161,4
8481043_vs_8478460,3
8482451_vs_8478443,2
8482451_vs_8477851,3
8476374_vs_8478443,3
8473419_vs_8481161,1
8476374_vs_8477851,5
8477496_vs_8481161,3
8475745_vs_8481161,1
