,time_together
8480113_vs_8482124,8
8480113_vs_8482155,11
8482155_vs_8482787,6
8473604_vs_8477942,5
8473604_vs_8482124,8
8477942_vs_8482787,5
8482124_vs_8482787,5
8473604_vs_8482155,9
8477942_vs_8480113,5
8476460_vs_8477942,9
8476460_vs_8482124,12
8478398_vs_8482124,12
8476460_vs_8482155,11
8477942_vs_8478398,9
8480014_vs_8482124,10
8478398_vs_8482155,11
8480014_vs_8482155,10
8477942_vs_8480014,7
8476479_vs_8478398,12
8476460_vs_8476479,13
8476479_vs_8480014,13
8477998_vs_8478398,12
8476460_vs_8477998,13
8477998_vs_8480014,14
8479675_vs_8480014,12
8478398_vs_8479675,10
8476460_vs_8479675,11
8479675_vs_8482787,5
8477998_vs_8482787,5
8473604_vs_8476479,11
8479675_vs_8480113,7
8477998_vs_8480113,8
8476479_vs_8482787,5
8476479_vs_8480113,12
8473604_vs_8477998,7
8473604_vs_8479675,9
8473604_vs_8483808,9
8477960_vs_8482787,5
8482787_vs_8483808,7
8475799_vs_8476479,9
8473604_vs_8477960,11
8475799_vs_8483808,6
8475799_vs_8477960,7
8474679_vs_8476479,8
8474679_vs_8483808,7
8474679_vs_8477960,7
8471685_vs_8473604,10
8471685_vs_8474679,7
8471685_vs_8475799,6
8476480_vs_8483808,8
8476480_vs_8477960,8
8471685_vs_8476480,9
8476871_vs_8482408,4
8481043_vs_8481532,4
8476469_vs_8481043,4
8476871_vs_8481532,4
8481043_vs_8482408,4
8476469_vs_8480289,4
8480289_vs_8482408,4
8480289_vs_8481532,4
8476469_vs_8476871,5
8480289_vs_8482155,6
8480014_vs_8482408,2
8481043_vs_8482124,9
8481043_vs_8482155,6
8480289_vs_8482124,9
8477942_vs_8480289,10
8476480_vs_8479675,5
8475799_vs_8479675,6
8476479_vs_8476480,10
8474679_vs_8479675,6
8471685_vs_8480113,9
8471685_vs_8476460,9
8476460_vs_8477960,11
8477960_vs_8478398,11
8477960_vs_8480113,10
8477960_vs_8480014,8
8471685_vs_8478398,9
8471685_vs_8480014,8
8476480_vs_8477998,5
8475799_vs_8477998,6
8474679_vs_8477998,5
8478398_vs_8483808,10
8480014_vs_8483808,8
8476460_vs_8483808,9
8471685_vs_8476871,11
8476871_vs_8483808,11
8476871_vs_8482155,7
8476871_vs_8477960,11
8477960_vs_8481043,11
8471685_vs_8481043,12
8481043_vs_8483808,12
8471685_vs_8480289,11
8477960_vs_8480289,11
8480289_vs_8483808,13
8473604_vs_8476469,8
8473604_vs_8482408,4
8476469_vs_8480113,7
8473604_vs_8481532,4
8481532_vs_8482787,4
8482408_vs_8482787,5
8480113_vs_8482408,4
8476469_vs_8482787,4
8480113_vs_8481532,4
8474679_vs_8476469,7
8474679_vs_8481532,3
8474679_vs_8482408,2
8476469_vs_8478398,7
8476469_vs_8480014,6
8476460_vs_8476469,8
8476469_vs_8476480,8
8475799_vs_8476469,6
8475799_vs_8482155,8
8474679_vs_8482155,7
8474679_vs_8482124,6
8476480_vs_8482124,9
8475799_vs_8482124,8
8476871_vs_8477942,6
8477942_vs_8481043,9
8471685_vs_8482787,5
8476480_vs_8482408,1
8475799_vs_8482408,2
8476480_vs_8481532,2
8475799_vs_8481532,2
8480113_vs_8483808,8
8474679_vs_8477942,6
8475799_vs_8477942,7
8476480_vs_8482155,7
8476480_vs_8477942,8
8476871_vs_8482124,5
8476479_vs_8476871,4
8480014_vs_8481532,2
8476479_vs_8480289,2
8479675_vs_8481043,1
8477998_vs_8481043,1
8476479_vs_8481043,1
8477998_vs_8480289,2
8479675_vs_8480289,2
8476871_vs_8477998,1
8476871_vs_8479675,2
8478398_vs_8481532,1
8476460_vs_8481532,1
8476460_vs_8482408,1
8478398_vs_8482408,1
