,time_together
8477365_vs_8482511,11
8482511_vs_8482671,19
8477365_vs_8479369,14
8479369_vs_8482671,17
8477365_vs_8477507,10
8477507_vs_8482671,17
8480035_vs_8482671,17
8477365_vs_8480035,11
8480035_vs_8480807,18
8477507_vs_8480807,17
8477507_vs_8480839,21
8480035_vs_8480839,23
8478450_vs_8480807,10
8480070_vs_8480807,8
8480070_vs_8480839,9
8478450_vs_8480839,13
8478450_vs_8481524,17
8478450_vs_8480196,17
8480070_vs_8480196,16
8480070_vs_8481524,15
8481524_vs_8482511,16
8479369_vs_8481524,17
8480196_vs_8482511,14
8479369_vs_8480196,14
8479369_vs_8480839,19
8478450_vs_8482671,18
8480035_vs_8481524,16
8479369_vs_8480807,13
8480807_vs_8482511,14
8480839_vs_8482511,13
8480035_vs_8480196,13
8477507_vs_8480196,11
8477507_vs_8481524,17
8480070_vs_8482671,15
8477365_vs_8478450,13
8477365_vs_8480070,13
