,time_together
8476902_vs_8482803,16
8476885_vs_8476902,19
8476879_vs_8482803,14
8476879_vs_8476885,18
8476885_vs_8480950,12
8481581_vs_8482803,14
8476885_vs_8481581,20
8480950_vs_8482803,10
8481581_vs_8481605,20
8475462_vs_8481581,22
8475462_vs_8480950,16
8480950_vs_8481605,15
8481605_vs_8483425,12
8475462_vs_8483425,12
8476885_vs_8483425,11
8482803_vs_8483425,11
8476856_vs_8482803,11
8476856_vs_8476885,13
8481563_vs_8483425,9
8476856_vs_8481563,10
8483425_vs_8483490,8
8476856_vs_8483490,9
8476902_vs_8481563,12
8476879_vs_8481563,12
8476902_vs_8483490,11
8476879_vs_8483490,11
8475462_vs_8476879,15
8475462_vs_8476902,12
8476902_vs_8481605,14
8476879_vs_8481605,17
8480950_vs_8481563,8
8481563_vs_8481581,11
8481581_vs_8483490,8
8480950_vs_8483490,4
8475462_vs_8476856,9
8476856_vs_8481605,8
