,time_together
8481535_vs_8482476,10
8476469_vs_8480748,11
8480459_vs_8482476,10
8478133_vs_8480459,10
8480748_vs_8482476,10
8476469_vs_8480459,8
8478133_vs_8481535,10
8476469_vs_8481535,8
8478133_vs_8480748,11
8481540_vs_8482055,7
8482055_vs_8483515,7
8480012_vs_8483515,12
8478444_vs_8483515,11
8480018_vs_8482055,7
8480012_vs_8480018,15
8480012_vs_8481540,12
8478444_vs_8480018,13
8478444_vs_8481540,9
8478856_vs_8482749,9
8475848_vs_8478856,9
8476927_vs_8481618,9
8475848_vs_8476927,8
8476927_vs_8482749,8
8475848_vs_8478057,10
8478057_vs_8481618,9
8478057_vs_8482749,9
8478856_vs_8481618,9
8475848_vs_8480078,7
8480078_vs_8482749,7
8480078_vs_8481618,7
8477989_vs_8478856,11
8476927_vs_8477989,5
8477989_vs_8480078,11
8475848_vs_8478498,11
8477989_vs_8478498,13
8479543_vs_8480078,7
8475848_vs_8483476,6
8477989_vs_8483476,8
8478498_vs_8479543,7
8479543_vs_8483476,6
8476981_vs_8480078,12
8476981_vs_8483476,9
8476981_vs_8478498,13
8479543_vs_8480748,6
8477989_vs_8480748,6
8476981_vs_8480748,8
8480459_vs_8481540,5
8480748_vs_8483515,10
8481535_vs_8481540,12
8480018_vs_8481535,13
8480748_vs_8481540,11
8480018_vs_8480748,11
8481535_vs_8483515,13
8480459_vs_8483515,8
8480018_vs_8480459,10
8478133_vs_8480012,15
8476469_vs_8482055,6
8482055_vs_8482476,6
8476469_vs_8480012,13
8478133_vs_8478444,13
8476469_vs_8478444,12
8480012_vs_8482476,12
8478444_vs_8482476,7
8478133_vs_8482055,7
8475848_vs_8482055,6
8475848_vs_8478444,8
8475848_vs_8480012,8
8478444_vs_8481618,7
8481618_vs_8482055,6
8480012_vs_8481618,6
8478856_vs_8482476,5
8478057_vs_8482476,5
8478498_vs_8482749,8
8478498_vs_8481618,9
8481618_vs_8483476,5
8482749_vs_8483476,5
8479543_vs_8481535,6
8476981_vs_8481535,6
8477989_vs_8481535,5
8479543_vs_8480459,5
8477989_vs_8480459,8
8476981_vs_8480459,10
8478133_vs_8478856,12
8476469_vs_8478856,8
8476927_vs_8478133,6
8476927_vs_8482476,6
8478057_vs_8478133,6
8476469_vs_8476927,5
8476469_vs_8478057,4
8478057_vs_8481540,8
8476927_vs_8481540,8
8478856_vs_8481540,8
8478498_vs_8483515,5
8476927_vs_8483515,9
8478498_vs_8481540,6
8478856_vs_8483515,9
8478133_vs_8478498,11
8476927_vs_8480018,10
8478856_vs_8480018,10
8478498_vs_8480018,8
8480078_vs_8481540,8
8480018_vs_8480078,8
8480078_vs_8483515,7
8483476_vs_8483515,4
8480018_vs_8483476,5
8481540_vs_8483476,5
8481535_vs_8481618,6
8480459_vs_8481618,6
8480748_vs_8481618,4
8482055_vs_8482749,7
8480012_vs_8482749,6
8478444_vs_8482749,6
8478856_vs_8479543,3
8476981_vs_8478856,9
8476927_vs_8476981,4
8476927_vs_8479543,3
8476981_vs_8478057,7
8478057_vs_8479543,3
8477989_vs_8478057,8
8480078_vs_8482476,3
8482476_vs_8483476,2
8478498_vs_8482476,5
8478133_vs_8483476,3
8476469_vs_8480078,5
8476469_vs_8478498,10
8476469_vs_8483476,4
8478133_vs_8480078,5
8475848_vs_8481535,5
8478057_vs_8483515,7
8478057_vs_8480018,7
8475848_vs_8480459,7
8475848_vs_8480748,3
8480748_vs_8482749,5
8477989_vs_8480012,7
8477989_vs_8482055,3
8477989_vs_8478444,6
8476981_vs_8478444,6
8476981_vs_8480012,8
8476981_vs_8482055,2
8481535_vs_8482749,4
8480459_vs_8482749,4
8479543_vs_8482055,1
