,time_together
8475208_vs_8476429,10
8474602_vs_8480222,13
8474602_vs_8476429,13
8475208_vs_8480222,9
8476429_vs_8478407,13
8476457_vs_8480222,16
8478407_vs_8480222,15
8476429_vs_8476457,10
8476917_vs_8478407,17
8476457_vs_8480865,19
8476457_vs_8476917,15
8478407_vs_8480865,16
8478407_vs_8481014,15
8476457_vs_8481014,15
8476467_vs_8477506,10
8478840_vs_8481014,11
8476467_vs_8481014,11
8477506_vs_8478840,10
8478840_vs_8480865,16
8476467_vs_8480865,19
8476467_vs_8476917,11
8476917_vs_8478840,11
8474602_vs_8480865,12
8474602_vs_8476917,16
8475208_vs_8480865,15
8475208_vs_8476917,10
8475208_vs_8481014,13
8474602_vs_8477506,16
8475208_vs_8477506,14
8474602_vs_8481014,13
8476429_vs_8478840,11
8476429_vs_8476467,11
8476467_vs_8480222,16
8478840_vs_8480222,12
8477506_vs_8478407,15
8476457_vs_8477506,13
