,time_together
8480009_vs_8480789,13
8476419_vs_8476826,14
8476419_vs_8480009,12
8476419_vs_8477416,14
8476826_vs_8480789,12
8477416_vs_8481601,11
8476826_vs_8481601,11
8480009_vs_8481601,11
8477416_vs_8480789,13
8477444_vs_8480789,9
8478115_vs_8480009,7
8477500_vs_8480009,10
8476826_vs_8477500,15
8476826_vs_8478115,10
8477444_vs_8477500,10
8477444_vs_8478115,11
8475768_vs_8478115,11
8477500_vs_8477505,20
8477505_vs_8478445,17
8475768_vs_8477500,13
8477505_vs_8478115,11
8477444_vs_8478445,10
8475768_vs_8478445,12
8474586_vs_8478115,10
8474586_vs_8477500,14
8474586_vs_8478445,16
8477955_vs_8478115,12
8477500_vs_8477955,11
8477955_vs_8478445,13
8478445_vs_8482665,15
8477500_vs_8482665,14
8478115_vs_8482665,11
8475193_vs_8477500,8
8475193_vs_8478445,9
8475193_vs_8478115,3
8475151_vs_8479293,8
8475193_vs_8475314,9
8475754_vs_8479293,8
8475151_vs_8481789,5
8475314_vs_8479293,10
8475754_vs_8481789,5
8475151_vs_8475193,5
8475314_vs_8481789,8
8475193_vs_8475754,5
8475231_vs_8481789,7
8475231_vs_8479293,7
8475193_vs_8475231,6
8475231_vs_8476826,8
8475151_vs_8476826,10
8475314_vs_8476826,11
8475231_vs_8480009,9
8475151_vs_8480009,6
8475314_vs_8480009,8
8474709_vs_8476826,7
8474709_vs_8480009,9
8474709_vs_8479293,6
8473504_vs_8480009,9
8473504_vs_8476826,8
8473504_vs_8479293,6
8474709_vs_8477416,6
8473504_vs_8477416,9
8475231_vs_8477416,9
8477444_vs_8481601,8
8476419_vs_8477444,13
8475314_vs_8477955,8
8475314_vs_8477505,10
8474586_vs_8475314,9
8475314_vs_8482665,11
8475754_vs_8482665,10
8474586_vs_8475754,9
8475754_vs_8477955,8
8475151_vs_8477955,9
8474586_vs_8475151,11
8475151_vs_8482665,10
8474709_vs_8481789,6
8474709_vs_8475193,6
8473504_vs_8481789,4
8473504_vs_8475193,5
8479293_vs_8481601,3
8475193_vs_8481601,3
8477416_vs_8478115,6
8475768_vs_8480789,8
8477416_vs_8478445,8
8476826_vs_8478445,12
8477416_vs_8477500,10
8475151_vs_8475768,9
8475151_vs_8477444,9
8475754_vs_8477416,6
8475151_vs_8477416,5
8475768_vs_8481601,7
8475768_vs_8476419,11
8476419_vs_8477505,8
8477505_vs_8481601,5
8477505_vs_8480789,6
8475314_vs_8477444,6
8475314_vs_8475768,7
8478115_vs_8481789,2
8478445_vs_8481789,7
8478115_vs_8479293,2
8473504_vs_8477444,3
8475231_vs_8477444,3
8475231_vs_8475768,3
8475151_vs_8477505,11
8478445_vs_8479293,11
8475754_vs_8477505,12
8477500_vs_8479293,12
8476419_vs_8477955,10
8476419_vs_8479293,4
8475754_vs_8476826,8
8474586_vs_8476419,7
8476419_vs_8482665,8
8473504_vs_8474586,3
8473504_vs_8482665,4
8475193_vs_8476419,3
8474586_vs_8474709,3
8474709_vs_8482665,3
8474586_vs_8475231,4
8475231_vs_8482665,5
8478445_vs_8480009,8
8474586_vs_8481601,4
8481601_vs_8482665,4
8477500_vs_8481789,7
8481601_vs_8481789,2
8475754_vs_8475768,8
8475314_vs_8477416,5
8475754_vs_8480009,3
8475754_vs_8477444,7
8475231_vs_8477955,5
8473504_vs_8477955,3
8474709_vs_8477955,2
8474586_vs_8480789,1
8477955_vs_8480789,2
8480789_vs_8482665,2
8475193_vs_8480789,4
8479293_vs_8480789,4
8480789_vs_8481789,3
8476419_vs_8481789,2
8477955_vs_8481601,4
8475231_vs_8477505,1
8473504_vs_8477505,1
8473504_vs_8475768,1
