period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",DET,TOR,17,10,"['8477946', '8482078', '8484471']","['8475279', '8481542']","['8479318', '8481711', '8482720']","['8475690', '8476931']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",DET,TOR,17,10,"['8477946', '8482078', '8484471']","['8475279', '8481542']","['8479318', '8481711', '8482720']","['8475690', '8476931']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",DET,TOR,17,10,"['8477946', '8482078', '8484471']","['8475279', '8481542']","['8477939', '8479318', '8482720']","['8475690', '8476931']",5,5,5v5
