period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,NYI,8,2,"['8476981', '8477497', '8478133']","['8480192', '8481593']","['8473504', '8475231', '8477392']","['8476422', '8480222']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",MTL,NYI,8,2,"['8475848', '8476469', '8477989']","['8480192', '8481593']","['8473504', '8475231', '8477392']","['8476422', '8480222']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",MTL,NYI,8,2,"['8480018', '8481540', '8483515']","['8475233', '8476875']","['8475314', '8477500', '8478445']","['8480865', '8481014']",5,5,5v5
