,time_together
8478366_vs_8478403,14
8477964_vs_8478366,13
8478873_vs_8481604,12
8478366_vs_8481604,11
8476458_vs_8477964,13
8476458_vs_8478403,13
8476458_vs_8481604,9
8477964_vs_8478873,15
8478403_vs_8478873,14
8478403_vs_8482745,8
8481604_vs_8482745,11
8477964_vs_8482745,7
8477964_vs_8481533,3
8478403_vs_8481533,4
8481533_vs_8481604,4
8478109_vs_8478366,10
8478109_vs_8482745,10
8478109_vs_8481533,6
8473986_vs_8478403,9
8473986_vs_8478109,11
8473986_vs_8477964,8
8476448_vs_8481533,7
8473986_vs_8476448,15
8476448_vs_8482745,12
8479353_vs_8481533,7
8473986_vs_8479353,14
8479353_vs_8482745,14
8478109_vs_8481517,8
8479353_vs_8481517,5
8476448_vs_8481517,9
8479353_vs_8480806,5
8476448_vs_8480806,9
8478109_vs_8480806,10
8479353_vs_8483445,6
8476448_vs_8483445,5
8478109_vs_8483445,7
8478462_vs_8481517,11
8476881_vs_8483445,8
8476881_vs_8480806,11
8478434_vs_8483445,11
8478434_vs_8480806,10
8476881_vs_8481517,10
8478462_vs_8483445,12
8478462_vs_8480806,11
8478434_vs_8481517,10
8478424_vs_8478434,8
8476881_vs_8478424,13
8478424_vs_8478462,10
8478462_vs_8482118,11
8478434_vs_8482118,10
8476881_vs_8482118,11
8476881_vs_8477527,11
8477527_vs_8478462,9
8477527_vs_8478434,7
8482118_vs_8482125,9
8477527_vs_8482125,11
8478424_vs_8482125,10
8478424_vs_8481655,8
8481655_vs_8482118,10
8477527_vs_8481655,8
8476871_vs_8482118,9
8476871_vs_8478424,11
8476871_vs_8477527,12
8477964_vs_8478424,3
8478873_vs_8482125,10
8478873_vs_8481655,7
8477964_vs_8482118,3
8473986_vs_8481604,10
8478109_vs_8482118,2
8479353_vs_8482118,5
8476448_vs_8482118,5
8478366_vs_8478462,7
8476458_vs_8478434,6
8476881_vs_8478873,9
8476458_vs_8476881,8
8476881_vs_8478366,9
8478366_vs_8478434,6
8478434_vs_8478873,8
8476458_vs_8478462,7
8478462_vs_8478873,7
8476458_vs_8482125,9
8478366_vs_8482125,8
8476871_vs_8478873,9
8476871_vs_8478366,9
8476458_vs_8476871,9
8478366_vs_8481655,6
8476458_vs_8481655,6
8478109_vs_8478873,10
8476458_vs_8478109,8
8478873_vs_8479353,9
8478366_vs_8479353,8
8476458_vs_8479353,6
8476448_vs_8478873,8
8476448_vs_8476458,6
8478434_vs_8481533,2
8476881_vs_8482745,5
8476881_vs_8481533,2
8478434_vs_8482745,6
8473986_vs_8478434,6
8473986_vs_8476881,5
8480806_vs_8482125,3
8478403_vs_8478424,3
8478462_vs_8481533,1
8478462_vs_8482745,6
8473986_vs_8478462,4
8476448_vs_8478366,8
8481517_vs_8481604,5
8481604_vs_8483445,5
8480806_vs_8481604,5
8482125_vs_8483445,2
8477527_vs_8477964,3
8477527_vs_8478109,2
8477964_vs_8483445,5
8478403_vs_8483445,6
8478403_vs_8480806,8
8481517_vs_8481655,4
8481655_vs_8483445,5
8480806_vs_8481655,3
8481517_vs_8482125,2
8476871_vs_8480806,2
8476871_vs_8481517,2
8476871_vs_8483445,1
8473986_vs_8476871,2
8473986_vs_8482125,2
8482125_vs_8482745,2
8476871_vs_8482745,2
8478403_vs_8481517,7
8477964_vs_8480806,7
8477964_vs_8481517,6
8478403_vs_8482118,1
8478109_vs_8478424,2
8477527_vs_8478403,1
8481655_vs_8482745,4
8473986_vs_8481655,3
8477527_vs_8479353,2
8476448_vs_8478424,2
8478424_vs_8479353,2
8477527_vs_8481604,2
8478424_vs_8481604,2
8481604_vs_8482118,3
8476448_vs_8477527,2
