,time_together
8476822_vs_8482087,13
8478133_vs_8480246,10
8476469_vs_8480246,12
8482476_vs_8480246,12
8479591_vs_8478851,10
8478133_vs_8482929,9
8479591_vs_8482087,10
8476469_vs_8482929,8
8482476_vs_8482929,9
8476878_vs_8478851,11
8476822_vs_8478851,15
8476878_vs_8482087,9
8483447_vs_8478851,9
8483447_vs_8482087,10
8478133_vs_8478416,6
8476469_vs_8478416,7
8482476_vs_8478416,6
8478519_vs_8478851,13
8478519_vs_8482087,14
8478133_vs_8474151,8
8482476_vs_8474151,9
8476469_vs_8474151,8
8479542_vs_8478851,18
8479542_vs_8482087,17
8483447_vs_8483457,11
8479542_vs_8483457,17
8478519_vs_8483457,14
8479339_vs_8474151,7
8479339_vs_8478416,7
8481523_vs_8474151,7
8481618_vs_8478416,6
8481523_vs_8478416,7
8481618_vs_8474151,6
8483447_vs_8476875,11
8479542_vs_8476875,17
8478519_vs_8476875,17
8481618_vs_8478178,10
8479339_vs_8478178,9
8481523_vs_8478178,10
8481618_vs_8475167,12
8478010_vs_8483457,11
8479339_vs_8475167,11
8474715_vs_8483457,6
8481523_vs_8475167,12
8476453_vs_8483457,12
8478010_vs_8476875,16
8474715_vs_8476875,6
8476453_vs_8476875,17
8480018_vs_8474151,17
8481540_vs_8478416,19
8483515_vs_8478416,18
8481540_vs_8474151,18
8483515_vs_8474151,17
8480018_vs_8478416,17
8479542_vs_8482964,8
8483447_vs_8482964,8
8478519_vs_8482964,7
8479542_vs_8475233,13
8477989_vs_8478416,3
8478519_vs_8475233,12
8483447_vs_8475233,10
8477989_vs_8474151,5
8482070_vs_8475233,11
8482070_vs_8482964,8
8482201_vs_8475233,7
8482201_vs_8482964,7
8477426_vs_8475233,7
8477426_vs_8482964,5
8475848_vs_8480246,7
8476981_vs_8480246,8
8475848_vs_8482929,7
8477989_vs_8480246,6
8476822_vs_8475233,11
8476981_vs_8482929,7
8477989_vs_8482929,6
8476822_vs_8482964,9
8482070_vs_8482087,9
8477426_vs_8482087,14
8482201_vs_8482087,7
8475848_vs_8478178,11
8477989_vs_8478178,12
8476981_vs_8478178,11
8476469_vs_8475167,12
8478010_vs_8482964,7
8476981_vs_8475167,14
8478010_vs_8482087,15
8478133_vs_8478178,9
8476469_vs_8478178,9
8478133_vs_8475167,11
8482476_vs_8478178,7
8482476_vs_8475167,7
8476453_vs_8482964,8
8476453_vs_8482087,16
8476453_vs_8478851,16
8478010_vs_8478851,17
8482070_vs_8478851,11
8481618_vs_8480246,15
8481618_vs_8482929,14
8481523_vs_8482929,13
8481523_vs_8480246,14
8476878_vs_8483457,10
8476822_vs_8483457,11
8476878_vs_8476875,9
8476822_vs_8476875,11
8479339_vs_8480246,12
8479339_vs_8482929,14
8479591_vs_8476875,7
8479591_vs_8483457,7
8479591_vs_8475233,10
8479591_vs_8482964,8
8481540_vs_8475167,8
8483515_vs_8475167,8
8480018_vs_8478178,10
8480018_vs_8475167,11
8481540_vs_8478178,7
8483515_vs_8478178,8
8476453_vs_8475233,10
8475848_vs_8475167,12
8477426_vs_8478851,13
8477989_vs_8475167,13
8482201_vs_8478851,7
8477426_vs_8483457,8
8482070_vs_8483457,7
8474715_vs_8482087,5
8474715_vs_8482964,4
8474715_vs_8475233,5
8481540_vs_8480246,3
8483515_vs_8480246,6
8480018_vs_8480246,4
8477426_vs_8476875,12
8476878_vs_8475233,8
8476878_vs_8482964,7
8474715_vs_8478851,6
8482201_vs_8483457,4
8478010_vs_8475233,9
8482070_vs_8476875,9
8475848_vs_8474151,5
8476981_vs_8474151,4
8476981_vs_8478416,4
8482201_vs_8476875,3
8483515_vs_8482929,6
8481540_vs_8482929,5
8480018_vs_8482929,4
8475848_vs_8478416,2
