,time_together
8477499_vs_8480865,20
8476429_vs_8477499,17
8471686_vs_8476429,16
8471686_vs_8480865,18
8477506_vs_8477948,20
8477506_vs_8481546,20
8477948_vs_8481014,17
8481014_vs_8481546,17
8476429_vs_8477948,18
8476429_vs_8481546,17
8480865_vs_8481546,24
8476372_vs_8480865,16
8476372_vs_8476429,12
8480336_vs_8480865,17
8476429_vs_8480336,13
8477499_vs_8480306,9
8471686_vs_8480306,10
8471686_vs_8481541,11
8477499_vs_8481541,9
8480306_vs_8481546,9
8481541_vs_8481546,10
8477948_vs_8480306,8
8477948_vs_8481541,11
8476372_vs_8481014,20
8476372_vs_8477506,17
8477506_vs_8480336,17
8480336_vs_8481014,20
8477948_vs_8480865,24
8476372_vs_8480306,7
8476372_vs_8481541,12
8480336_vs_8481541,12
8480306_vs_8480336,8
8471686_vs_8477506,12
8477499_vs_8477506,12
8471686_vs_8481014,12
8477499_vs_8481014,13
