,time_together
8474612_vs_8481014,21
8474612_vs_8477506,20
8480073_vs_8481014,23
8477506_vs_8480073,24
8480073_vs_8480865,23
8476917_vs_8480073,1
8474612_vs_8480865,19
8474612_vs_8476917,1
8476917_vs_8479345,1
8479345_vs_8480865,22
8476917_vs_8480879,1
8480865_vs_8480879,19
8479345_vs_8481014,23
8480879_vs_8481014,19
8477506_vs_8480879,18
8477506_vs_8479345,21
8480222_vs_8480879,1
8479345_vs_8480222,1
8481014_vs_8482245,23
8480222_vs_8482245,2
8481014_vs_8482105,26
8480222_vs_8482105,2
8476429_vs_8482245,24
8476429_vs_8482105,25
8476917_vs_8482245,1
8480865_vs_8482105,28
8480865_vs_8482245,26
8476917_vs_8482105,1
8476429_vs_8480073,19
8480073_vs_8480222,1
8474612_vs_8480222,1
8474612_vs_8476429,17
8476429_vs_8480879,14
8476429_vs_8479345,17
8477506_vs_8482105,23
8477506_vs_8482245,20
