,time_together
8475231_vs_8477416,9
8477392_vs_8482201,9
8475231_vs_8482201,9
8476826_vs_8478115,11
8476826_vs_8477392,10
8477416_vs_8478115,9
8477392_vs_8477416,9
8475231_vs_8476826,10
8478115_vs_8482201,9
8477500_vs_8482201,6
8477416_vs_8477500,4
8476826_vs_8477500,6
8477416_vs_8481601,1
8476826_vs_8481601,3
8477500_vs_8478519,16
8477426_vs_8477500,14
8479542_vs_8481601,14
8475151_vs_8479542,17
8475151_vs_8477426,13
8478519_vs_8481601,13
8477500_vs_8479542,17
8475151_vs_8478519,16
8477426_vs_8481601,12
8477404_vs_8477500,16
8475314_vs_8478519,7
8475314_vs_8477404,10
8475314_vs_8477426,5
8477404_vs_8481601,11
8477404_vs_8477407,9
8477407_vs_8478519,4
8477407_vs_8477426,4
8476419_vs_8477426,5
8476419_vs_8478010,9
8477407_vs_8478010,8
8476419_vs_8477404,9
8475314_vs_8478010,10
8475314_vs_8476453,9
8476453_vs_8477407,9
8476419_vs_8476453,8
8476453_vs_8481237,7
8478010_vs_8481237,5
8477404_vs_8481237,8
8476822_vs_8484958,15
8476878_vs_8483553,13
8476822_vs_8483553,13
8476878_vs_8481237,13
8479542_vs_8481237,6
8479542_vs_8484958,9
8479542_vs_8483553,6
8476822_vs_8481237,13
8476878_vs_8484958,15
8477416_vs_8481237,3
8477416_vs_8483553,3
8477416_vs_8484958,6
8476419_vs_8476826,11
8475314_vs_8477416,11
8476419_vs_8477416,11
8476826_vs_8477407,11
8477407_vs_8477416,11
8475314_vs_8476826,11
8476419_vs_8478519,6
8477407_vs_8479542,4
8475314_vs_8479542,7
8476419_vs_8479542,7
8477500_vs_8478010,12
8475151_vs_8478010,12
8476453_vs_8477500,13
8475151_vs_8477404,14
8475151_vs_8476453,14
8476453_vs_8481601,11
8478010_vs_8481601,10
8476822_vs_8481601,3
8477426_vs_8481237,4
8477426_vs_8484958,7
8477426_vs_8483553,6
8476878_vs_8477392,2
8477392_vs_8477426,7
8476826_vs_8484958,8
8475231_vs_8477426,6
8477426_vs_8478115,8
8476419_vs_8482201,10
8475314_vs_8482201,10
8477392_vs_8477404,12
8478010_vs_8484958,5
8478010_vs_8483553,4
8477404_vs_8484958,6
8477404_vs_8483553,7
8476453_vs_8484958,7
8476453_vs_8483553,7
8477392_vs_8478010,11
8476453_vs_8477392,11
8476453_vs_8478115,12
8475231_vs_8477404,12
8475231_vs_8476453,11
8477404_vs_8478115,13
8477407_vs_8482201,9
8475151_vs_8476822,3
8476822_vs_8477500,4
8476826_vs_8481237,5
8476826_vs_8483553,5
8478519_vs_8484958,7
8478519_vs_8483553,4
8476878_vs_8478115,2
8478115_vs_8478519,8
8478115_vs_8479542,9
8475231_vs_8478519,6
8477392_vs_8479542,8
8475231_vs_8479542,7
8477392_vs_8478519,8
8478010_vs_8478115,11
8476822_vs_8477407,1
8475314_vs_8476822,3
8476419_vs_8476822,3
8475231_vs_8478010,10
8482201_vs_8484958,4
8482201_vs_8483553,2
8481237_vs_8482201,2
8478519_vs_8481237,2
8475231_vs_8476878,1
8475151_vs_8482201,3
8475151_vs_8476826,4
8481601_vs_8482201,1
8476878_vs_8481601,1
8476878_vs_8477500,1
8475151_vs_8476878,1
8476419_vs_8476878,2
8475314_vs_8476878,2
8475151_vs_8477416,2
8476822_vs_8478115,1
