period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",MTL,BOS,8,6,"['8480018', '8481540', '8483515']","['8482087', '8483457']","['8479968', '8479999', '8482177']","['8478450', '8479369']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",MTL,BOS,8,6,"['8479339', '8480018', '8481540', '8483515']",['8483457'],"['8477496', '8481556']","['8477507', '8479369']",5,4,4v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",MTL,BOS,8,6,"['8480018', '8481540', '8483515']","['8482087', '8483457']","['8479968', '8479999', '8482177']","['8478450', '8479369']",5,5,5v5
