,time_together
8477948_vs_8478055,17
8477932_vs_8477948,21
8476372_vs_8478055,12
8476372_vs_8477932,17
8478055_vs_8480874,15
8477932_vs_8480874,17
8478055_vs_8482142,21
8477932_vs_8482142,18
8477495_vs_8480874,21
8477495_vs_8482142,13
8477495_vs_8477948,19
8476372_vs_8477495,20
8477948_vs_8478859,14
8473507_vs_8477948,15
8473507_vs_8482142,12
8478859_vs_8482142,18
8482142_vs_8484304,9
8477948_vs_8484304,10
8476372_vs_8484304,7
8473507_vs_8476372,13
8482126_vs_8484304,11
8477932_vs_8482126,9
8478055_vs_8478454,8
8477932_vs_8478454,11
8478055_vs_8482126,11
8473507_vs_8478454,9
8473507_vs_8480874,12
8476372_vs_8478859,13
8478859_vs_8482126,6
8480874_vs_8484304,6
8473507_vs_8482126,10
8478454_vs_8484304,7
8478859_vs_8480874,17
8478454_vs_8478859,8
8477495_vs_8478454,11
8477495_vs_8482126,2
