,time_together
8471685_vs_8476458,5
8476458_vs_8483808,5
8477960_vs_8478873,6
8471685_vs_8478873,8
8477960_vs_8478366,7
8476458_vs_8477960,4
8478873_vs_8483808,7
8478366_vs_8483808,7
8471685_vs_8478366,8
8477960_vs_8481533,4
8481533_vs_8483808,5
8477960_vs_8482118,5
8471685_vs_8482118,6
8471685_vs_8481533,7
8482118_vs_8483808,5
8479675_vs_8481533,11
8479675_vs_8482118,11
8476458_vs_8479675,5
8477960_vs_8482745,4
8479675_vs_8482745,12
8471685_vs_8482745,8
8477998_vs_8481533,12
8476479_vs_8482745,11
8476479_vs_8481533,10
8476479_vs_8482118,11
8477998_vs_8482745,13
8477998_vs_8482118,10
8482155_vs_8482745,5
8482118_vs_8482124,6
8477942_vs_8482745,7
8482124_vs_8482745,10
8477942_vs_8481533,6
8482118_vs_8482155,3
8477942_vs_8482118,4
8481533_vs_8482124,11
8481533_vs_8482155,7
8478424_vs_8482124,10
8477960_vs_8480806,9
8477942_vs_8480806,12
8477942_vs_8478424,10
8480806_vs_8483808,9
8477960_vs_8478424,7
8471685_vs_8480806,11
8471685_vs_8478424,8
8480806_vs_8482124,11
8478424_vs_8483808,7
8473986_vs_8477998,8
8476479_vs_8484153,9
8473986_vs_8476479,9
8473986_vs_8479675,10
8477998_vs_8483445,6
8479675_vs_8483445,8
8477998_vs_8484153,8
8476479_vs_8483445,7
8479675_vs_8484153,10
8478366_vs_8482124,14
8478873_vs_8482124,15
8478873_vs_8482155,11
8478366_vs_8482155,11
8477942_vs_8478873,12
8476458_vs_8477942,10
8477942_vs_8478366,11
8476458_vs_8482124,10
8476458_vs_8482155,10
8478366_vs_8482408,3
8473453_vs_8478366,4
8482408_vs_8484153,5
8482124_vs_8484153,8
8473453_vs_8484153,6
8478873_vs_8482408,5
8473453_vs_8478873,5
8482726_vs_8483445,6
8482408_vs_8483445,6
8482726_vs_8484153,5
8473986_vs_8482408,5
8473453_vs_8483445,6
8473986_vs_8482726,4
8473453_vs_8473986,6
8471685_vs_8481754,4
8481754_vs_8483808,2
8477960_vs_8481754,3
8476458_vs_8476479,5
8476458_vs_8477998,7
8478873_vs_8479675,8
8477998_vs_8478873,12
8476479_vs_8478873,8
8477960_vs_8483445,7
8477960_vs_8484153,10
8471685_vs_8483445,9
8471685_vs_8484153,11
8473986_vs_8477960,10
8471685_vs_8473986,10
8482124_vs_8483445,8
8477998_vs_8478366,11
8477942_vs_8481754,5
8473453_vs_8478424,10
8478424_vs_8482726,10
8473453_vs_8481754,10
8478424_vs_8482408,10
8480806_vs_8482408,9
8481754_vs_8482408,10
8473453_vs_8480806,10
8481754_vs_8482726,10
8480806_vs_8482726,10
8483445_vs_8483808,10
8473986_vs_8483808,10
8483808_vs_8484153,12
8478366_vs_8479675,5
8476479_vs_8478366,6
8473986_vs_8482124,9
8480806_vs_8482155,7
8481754_vs_8482155,4
8478424_vs_8482155,6
8481754_vs_8482124,5
8477942_vs_8484153,7
8473986_vs_8477942,8
8477942_vs_8483445,5
8482155_vs_8483445,8
8482745_vs_8483808,4
8482118_vs_8482726,4
8481533_vs_8482726,7
8482726_vs_8482745,6
8473453_vs_8482745,10
8473453_vs_8481533,10
8473453_vs_8482118,6
8478873_vs_8482726,5
8478366_vs_8482726,3
8473453_vs_8476458,4
8476458_vs_8482726,4
8477998_vs_8480806,5
8482118_vs_8482408,2
8482408_vs_8482745,4
8481533_vs_8482408,5
8473986_vs_8482155,5
8482155_vs_8484153,6
8477998_vs_8481754,3
8477998_vs_8478424,4
8476479_vs_8480806,3
8476479_vs_8478424,2
8478424_vs_8479675,4
8479675_vs_8480806,3
8476458_vs_8482408,3
8479675_vs_8481754,2
8476479_vs_8481754,2
