,time_together
8476458_vs_8482730,11
8478366_vs_8479998,13
8471685_vs_8476885,12
8478873_vs_8479998,14
8471685_vs_8482803,9
8478366_vs_8482730,10
8478873_vs_8482730,12
8483808_vs_8482803,9
8483808_vs_8476885,14
8476458_vs_8479998,11
8477960_vs_8482803,7
8477960_vs_8476885,10
8481533_vs_8482730,10
8482118_vs_8479998,8
8481533_vs_8479998,12
8482118_vs_8482730,5
8479675_vs_8482803,11
8479675_vs_8476885,12
8482745_vs_8482730,9
8482745_vs_8479998,11
8476479_vs_8482803,12
8477998_vs_8482803,12
8477998_vs_8476885,13
8476479_vs_8476885,13
8479675_vs_8475462,9
8477998_vs_8475462,10
8476479_vs_8475462,8
8482155_vs_8475462,11
8481533_vs_8481606,11
8482745_vs_8481606,11
8482118_vs_8478882,9
8477942_vs_8475462,13
8482124_vs_8475462,14
8482118_vs_8481606,7
8482155_vs_8481605,12
8481533_vs_8478882,13
8482745_vs_8478882,12
8477942_vs_8481605,12
8482124_vs_8481605,16
8482124_vs_8476885,11
8483808_vs_8481563,10
8477960_vs_8481563,9
8477942_vs_8481563,11
8482124_vs_8481563,11
8471685_vs_8481563,9
8477942_vs_8476885,13
8484153_vs_8477335,7
8479675_vs_8481563,4
8483445_vs_8479421,9
8483445_vs_8477335,7
8479675_vs_8483490,5
8477998_vs_8483490,7
8473986_vs_8479421,8
8473986_vs_8477335,6
8476479_vs_8481563,5
8476479_vs_8483490,6
8477998_vs_8481563,6
8484153_vs_8479421,8
8482745_vs_8479421,11
8481533_vs_8479421,12
8481533_vs_8477335,9
8482745_vs_8477335,8
8482118_vs_8479421,9
8482118_vs_8477335,9
8482124_vs_8482803,10
8482155_vs_8482803,9
8477942_vs_8482803,8
8482155_vs_8476885,11
8473453_vs_8481605,10
8482408_vs_8475462,8
8482408_vs_8481605,8
8484153_vs_8479998,11
8473453_vs_8475462,11
8484153_vs_8482730,11
8482726_vs_8475462,9
8484153_vs_8478882,9
8473986_vs_8482730,9
8483445_vs_8478882,9
8482726_vs_8481605,9
8473986_vs_8478882,10
8483445_vs_8482730,7
8484153_vs_8481606,8
8473986_vs_8481606,10
8483445_vs_8481606,9
8480806_vs_8481606,7
8483808_vs_8483490,9
8478424_vs_8481606,8
8477960_vs_8483490,7
8471685_vs_8483490,7
8480806_vs_8478882,7
8481754_vs_8478882,7
8481754_vs_8481606,7
8478424_vs_8478882,9
8476458_vs_8479421,7
8476458_vs_8477335,7
8478873_vs_8479421,13
8478873_vs_8477335,7
8473986_vs_8479998,10
8483445_vs_8479998,8
8479675_vs_8481605,10
8478873_vs_8478882,11
8478366_vs_8479421,8
8477998_vs_8481605,11
8478366_vs_8478882,9
8480806_vs_8479998,5
8478424_vs_8479998,4
8481754_vs_8479998,5
8481754_vs_8482730,6
8480806_vs_8482730,6
8473453_vs_8482803,8
8473453_vs_8476885,7
8478424_vs_8482730,5
8482726_vs_8476885,7
8482726_vs_8482803,8
8482408_vs_8476885,6
8482408_vs_8482803,6
8473453_vs_8483490,9
8473453_vs_8481563,9
8471685_vs_8475462,11
8477960_vs_8475462,11
8483808_vs_8475462,13
8476479_vs_8481605,9
8482155_vs_8481563,8
8482155_vs_8483490,8
8477942_vs_8483490,10
8482124_vs_8483490,9
8476458_vs_8481606,7
8476458_vs_8478882,5
8478873_vs_8481606,11
8471685_vs_8481605,12
8483808_vs_8481605,11
8477960_vs_8481605,9
8478366_vs_8477335,4
8478366_vs_8481606,8
8480806_vs_8479421,7
8480806_vs_8477335,8
8482726_vs_8481563,7
8482726_vs_8483490,8
8482408_vs_8481563,8
8482408_vs_8483490,7
8481754_vs_8477335,7
8481754_vs_8479421,6
8478424_vs_8479421,6
8478424_vs_8477335,6
