,time_together
8477425_vs_8482745,11
8475754_vs_8481754,10
8478873_vs_8480039,14
8477425_vs_8478873,12
8480039_vs_8482745,13
8475754_vs_8482745,14
8475754_vs_8478873,13
8477425_vs_8481754,9
8480039_vs_8481754,12
8477425_vs_8484153,5
8475745_vs_8481754,10
8480039_vs_8484153,8
8475745_vs_8478873,10
8475745_vs_8484153,12
8481641_vs_8484153,10
8481641_vs_8481754,10
8478873_vs_8481641,9
8481186_vs_8484153,9
8481186_vs_8481754,9
8481641_vs_8483445,9
8475745_vs_8483445,10
8481186_vs_8483445,9
8473986_vs_8481641,11
8473986_vs_8481186,11
8473986_vs_8475745,11
8473986_vs_8476918,9
8476918_vs_8483445,10
8480448_vs_8483445,11
8476918_vs_8484153,10
8473986_vs_8480448,14
8480448_vs_8484153,13
8476458_vs_8480448,10
8475745_vs_8476458,7
8476458_vs_8476918,8
8476918_vs_8478366,9
8478366_vs_8480448,12
8475745_vs_8478366,7
8476458_vs_8480835,9
8473986_vs_8480835,14
8478366_vs_8480835,10
8476918_vs_8481533,8
8480835_vs_8481533,11
8480448_vs_8481533,11
8475780_vs_8476458,8
8475780_vs_8481533,8
8475780_vs_8478366,8
8478424_vs_8480448,4
8478424_vs_8480835,7
8475780_vs_8480806,7
8475780_vs_8478424,5
8480806_vs_8480835,6
8480448_vs_8480806,5
8481533_vs_8484976,10
8480806_vs_8484976,6
8478424_vs_8484976,5
8476391_vs_8478424,5
8476391_vs_8481533,7
8476391_vs_8480806,5
8475780_vs_8482118,6
8476391_vs_8482118,5
8482118_vs_8484976,6
8480039_vs_8482118,4
8480039_vs_8480806,8
8478424_vs_8480039,9
8482745_vs_8484976,2
8475754_vs_8482118,5
8475754_vs_8478424,10
8477425_vs_8478424,8
8477425_vs_8482118,6
8481641_vs_8482745,11
8475745_vs_8482745,13
8481186_vs_8482745,12
8478873_vs_8481186,7
8480835_vs_8483445,9
8480835_vs_8484153,12
8478366_vs_8481186,8
8478366_vs_8484976,9
8476458_vs_8484976,9
8476391_vs_8478366,7
8475745_vs_8481533,8
8476391_vs_8476458,7
8475754_vs_8480806,8
8477425_vs_8480806,6
8478873_vs_8480835,5
8480835_vs_8482745,9
8480448_vs_8482745,8
8478873_vs_8480448,6
8476918_vs_8478873,6
8473986_vs_8476391,3
8473986_vs_8475780,4
8475754_vs_8481533,11
8475754_vs_8478366,6
8475754_vs_8476458,7
8477425_vs_8481533,9
8477425_vs_8478366,6
8480039_vs_8481533,10
8481533_vs_8481641,10
8480806_vs_8481641,5
8478424_vs_8481641,4
8475745_vs_8478424,5
8475745_vs_8480806,5
8475754_vs_8484153,6
8476391_vs_8484153,3
8473986_vs_8480039,7
8478366_vs_8481641,10
8475780_vs_8484153,3
8473986_vs_8477425,4
8475780_vs_8482745,2
8475780_vs_8478873,2
8476918_vs_8481754,5
8475780_vs_8481754,2
8476918_vs_8482745,6
8478366_vs_8480039,5
8476458_vs_8480039,4
8476458_vs_8477425,6
8484153_vs_8484976,1
8477425_vs_8483445,4
8476458_vs_8481641,9
8481641_vs_8482118,5
8475745_vs_8482118,4
8476918_vs_8480806,1
8476918_vs_8478424,1
8480039_vs_8483445,5
8475754_vs_8483445,5
8481186_vs_8481533,5
8476458_vs_8481186,7
8481186_vs_8482118,6
8480835_vs_8481754,5
8480448_vs_8481754,5
8473986_vs_8475754,4
8480806_vs_8481186,3
8478424_vs_8481186,3
8480835_vs_8482118,4
8480448_vs_8482118,4
8481754_vs_8484976,1
8478873_vs_8484976,1
8473986_vs_8484976,1
8475780_vs_8483445,1
8476391_vs_8478873,1
8476391_vs_8481754,1
8476391_vs_8482745,1
