,time_together
8477504_vs_8481581,20
8476331_vs_8480878,16
8477504_vs_8480878,15
8476331_vs_8481581,16
8477938_vs_8480036,17
8476902_vs_8477938,10
8480036_vs_8480145,21
8476902_vs_8480145,14
8474568_vs_8476902,7
8479378_vs_8480036,11
8476902_vs_8479378,9
8474568_vs_8480036,10
8479378_vs_8480950,9
8479378_vs_8483425,8
8474568_vs_8480950,9
8474568_vs_8483425,7
8477504_vs_8483425,12
8477504_vs_8480950,10
8476331_vs_8483425,12
8476331_vs_8480950,11
8476902_vs_8477504,21
8476331_vs_8476902,15
8477504_vs_8480036,21
8476331_vs_8480036,16
8480145_vs_8480950,11
8480145_vs_8483425,10
8477938_vs_8480950,9
8477938_vs_8483425,8
8480145_vs_8480878,13
8477938_vs_8480878,15
8480145_vs_8481581,12
8477938_vs_8481581,15
8479378_vs_8481581,6
8474568_vs_8481581,7
8479378_vs_8480878,6
8474568_vs_8480878,7
