,time_together
8479026_vs_8480865,16
8476853_vs_8481014,17
8479026_vs_8481014,14
8476853_vs_8480865,17
8476917_vs_8481122,15
8476917_vs_8479982,17
8477506_vs_8481122,16
8477506_vs_8479982,17
8476429_vs_8481122,13
8481122_vs_8483448,11
8479982_vs_8483448,8
8476429_vs_8479982,11
8476931_vs_8483448,13
8476429_vs_8476931,16
8475690_vs_8476429,14
8475690_vs_8483448,13
8475690_vs_8480865,20
8476931_vs_8480865,25
8476429_vs_8476853,14
8476429_vs_8479026,10
8480865_vs_8481122,14
8481014_vs_8481122,14
8479982_vs_8481014,19
8479982_vs_8480865,19
8475690_vs_8481014,18
8476931_vs_8481014,23
8476853_vs_8483448,10
8479026_vs_8483448,8
8476853_vs_8477506,20
8476917_vs_8479026,13
8476853_vs_8476917,20
8477506_vs_8479026,13
8476917_vs_8476931,22
8476931_vs_8477506,22
8475690_vs_8477506,14
8475690_vs_8476917,14
