,time_together
8482145_vs_8482087,11
8478133_vs_8480036,13
8482476_vs_8480950,11
8476469_vs_8480950,10
8482702_vs_8478851,9
8479351_vs_8482087,9
8482702_vs_8482087,9
8476469_vs_8480036,14
8482476_vs_8480036,13
8479351_vs_8478851,9
8482145_vs_8478851,12
8478133_vs_8480950,9
8478133_vs_8480878,9
8478133_vs_8476902,14
8476469_vs_8480878,10
8482476_vs_8480878,10
8482476_vs_8476902,14
8476469_vs_8476902,12
8480027_vs_8483457,18
8481540_vs_8480878,7
8481540_vs_8476902,12
8478449_vs_8478851,14
8483515_vs_8480878,7
8483515_vs_8476902,12
8480027_vs_8478851,16
8474149_vs_8483457,15
8480018_vs_8480878,7
8478449_vs_8483457,18
8480018_vs_8476902,13
8474149_vs_8478851,15
8474149_vs_8476875,16
8480027_vs_8476875,19
8478449_vs_8476875,17
8483515_vs_8476856,8
8480018_vs_8476856,8
8481540_vs_8476856,8
8481540_vs_8481581,15
8480018_vs_8481581,15
8483515_vs_8481581,12
8475168_vs_8483457,13
8475168_vs_8476875,15
8479339_vs_8481581,13
8479339_vs_8476856,10
8482740_vs_8483457,13
8482740_vs_8476875,14
8481618_vs_8476856,10
8473994_vs_8476875,17
8473994_vs_8483457,12
8481618_vs_8481581,15
8481523_vs_8476856,9
8481523_vs_8481581,13
8473994_vs_8475233,5
8473994_vs_8482964,7
8482740_vs_8475233,5
8475168_vs_8475233,6
8482740_vs_8482964,6
8475168_vs_8482964,7
8476981_vs_8481581,10
8477989_vs_8481581,12
8473994_vs_8478851,15
8476981_vs_8480036,13
8475848_vs_8480036,15
8477989_vs_8480036,18
8482740_vs_8478851,15
8473994_vs_8482087,16
8475168_vs_8478851,15
8482740_vs_8482087,17
8475168_vs_8482087,15
8475848_vs_8481581,13
8481523_vs_8480036,10
8476278_vs_8475233,8
8476278_vs_8482964,7
8476981_vs_8480950,10
8484938_vs_8475233,5
8476981_vs_8476902,5
8480840_vs_8475233,9
8480840_vs_8482964,8
8479339_vs_8480950,7
8484938_vs_8482964,5
8481523_vs_8480950,6
8479339_vs_8476902,10
8481523_vs_8476902,11
8481618_vs_8476902,12
8481618_vs_8480950,6
8484938_vs_8483457,6
8480840_vs_8483457,12
8476278_vs_8483457,10
8484938_vs_8476875,6
8480840_vs_8476875,11
8476278_vs_8476875,9
8482145_vs_8483457,14
8482702_vs_8476875,14
8482145_vs_8476875,16
8482702_vs_8483457,13
8479351_vs_8476875,14
8479351_vs_8483457,16
8478133_vs_8481581,11
8478133_vs_8476856,5
8476469_vs_8476856,4
8476469_vs_8481581,9
8482476_vs_8476856,4
8482476_vs_8481581,11
8478449_vs_8482087,14
8480018_vs_8480036,11
8483515_vs_8480036,8
8481540_vs_8480036,12
8480018_vs_8480950,11
8481540_vs_8480950,10
8483515_vs_8480950,10
8474149_vs_8482087,15
8476981_vs_8476856,7
8477989_vs_8476856,7
8480027_vs_8482087,17
8475848_vs_8476856,7
8480027_vs_8475233,5
8478449_vs_8475233,3
8482145_vs_8475233,8
8474149_vs_8475233,4
8482702_vs_8475233,8
8479351_vs_8475233,9
8477989_vs_8480950,11
8480840_vs_8482087,8
8476278_vs_8482087,7
8479339_vs_8480878,8
8481523_vs_8480878,9
8481618_vs_8480878,8
8476278_vs_8478851,6
8475848_vs_8476902,8
8480027_vs_8482964,6
8478449_vs_8482964,3
8474149_vs_8482964,5
8475848_vs_8480950,9
8479351_vs_8482964,8
8482702_vs_8482964,7
8482145_vs_8482964,7
8484938_vs_8482087,3
8484938_vs_8478851,3
8480840_vs_8478851,6
8479339_vs_8480036,6
8481618_vs_8480036,8
8475848_vs_8480878,4
8477989_vs_8480878,5
8477989_vs_8476902,5
8476981_vs_8480878,2
