,time_together
8478057_vs_8484153,11
8473986_vs_8480078,14
8478856_vs_8482745,10
8478856_vs_8484153,12
8480078_vs_8482745,10
8480078_vs_8484153,11
8473986_vs_8478856,16
8473986_vs_8478057,13
8478057_vs_8482745,11
8478873_vs_8481535,8
8476458_vs_8478856,6
8476458_vs_8480012,11
8473986_vs_8480012,11
8478856_vs_8478873,7
8478873_vs_8480012,12
8476458_vs_8481535,9
8473986_vs_8481535,10
8478366_vs_8478856,6
8478366_vs_8480012,10
8478366_vs_8481535,6
8478366_vs_8478498,9
8478498_vs_8478873,10
8476458_vs_8478498,9
8476458_vs_8480459,15
8476458_vs_8476927,9
8478366_vs_8480459,12
8476927_vs_8478873,9
8476927_vs_8482745,7
8478873_vs_8480459,14
8476927_vs_8478366,9
8480459_vs_8482745,10
8478366_vs_8480748,10
8478873_vs_8480748,10
8480748_vs_8482745,8
8476458_vs_8480748,11
8478873_vs_8482055,11
8482055_vs_8482745,11
8478366_vs_8482055,10
8476458_vs_8482055,12
8473986_vs_8482055,7
8473986_vs_8480748,6
8482055_vs_8484153,9
8480748_vs_8484153,6
8480748_vs_8483445,8
8482055_vs_8483445,7
8482055_vs_8482118,7
8480748_vs_8482118,6
8478856_vs_8482118,6
8478856_vs_8483445,9
8477527_vs_8481535,6
8478424_vs_8481535,7
8477527_vs_8480012,5
8477527_vs_8478498,5
8478424_vs_8480012,9
8478424_vs_8478498,7
8480012_vs_8481517,8
8478498_vs_8481517,5
8481517_vs_8481535,9
8478444_vs_8481517,10
8477527_vs_8478444,7
8478424_vs_8478444,10
8480806_vs_8482055,5
8480459_vs_8482118,6
8478444_vs_8483445,7
8480459_vs_8483445,6
8478444_vs_8480806,11
8478444_vs_8482118,7
8480459_vs_8480806,9
8480748_vs_8480806,8
8476927_vs_8483445,7
8476927_vs_8480806,7
8480012_vs_8480806,11
8476458_vs_8478057,9
8478057_vs_8478873,8
8478057_vs_8478366,8
8473986_vs_8478498,9
8480012_vs_8482745,8
8478498_vs_8482745,9
8480012_vs_8484153,8
8478498_vs_8484153,8
8481535_vs_8482745,8
8481535_vs_8484153,7
8473986_vs_8480459,9
8480459_vs_8484153,9
8477527_vs_8482055,6
8478424_vs_8482055,5
8477527_vs_8480459,6
8478424_vs_8480459,7
8473986_vs_8478444,12
8481517_vs_8482055,7
8480459_vs_8481517,8
8476458_vs_8480078,9
8478873_vs_8480078,10
8478366_vs_8480078,9
8478498_vs_8483445,9
8478498_vs_8480806,12
8478498_vs_8482118,9
8476927_vs_8482118,6
8478856_vs_8481517,8
8478424_vs_8478856,8
8477527_vs_8478856,6
8476458_vs_8478444,10
8478444_vs_8482745,10
8476927_vs_8484153,7
8478444_vs_8484153,10
8473986_vs_8476927,8
8480012_vs_8482118,7
8481535_vs_8482118,8
8480012_vs_8483445,7
8481535_vs_8483445,8
8480806_vs_8481535,11
8478057_vs_8478424,5
8477527_vs_8478057,4
8478057_vs_8481517,5
8477527_vs_8480078,3
8478424_vs_8480078,5
8480078_vs_8481517,5
8478366_vs_8478444,9
8478444_vs_8478873,11
8478856_vs_8480806,10
8480078_vs_8480806,9
8478057_vs_8482118,5
8480078_vs_8482118,4
8478057_vs_8483445,7
8478057_vs_8480806,8
8480078_vs_8483445,7
8480748_vs_8481517,3
8477527_vs_8480748,4
8476927_vs_8477527,5
8476927_vs_8481517,5
8476927_vs_8478424,4
8478424_vs_8480748,5
