period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",CHI,MTL,16,8,"['8474034', '8475225', '8477987']","['8477495', '8482176']","['8475848', '8476981', '8477989']","['8478851', '8482087']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",CHI,MTL,16,8,"['8476882', '8482703', '8483493']","['8477495', '8482176']","['8476469', '8478133', '8482476']","['8478851', '8482087']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",CHI,MTL,16,8,"['8477450', '8481624']","['8477495', '8482176']","['8476469', '8480018', '8481540', '8483515']",['8483457'],4,5,5v4
