,time_together
8477456_vs_8480185,11
8480185_vs_8484794,8
8477429_vs_8477933,14
8482113_vs_8484794,9
8477429_vs_8482113,12
8477456_vs_8477933,15
8477933_vs_8484794,12
8477456_vs_8482113,11
8477429_vs_8480185,10
8477935_vs_8484794,6
8477933_vs_8477946,13
8477935_vs_8477946,14
8477429_vs_8477935,8
8477946_vs_8480185,14
8478891_vs_8482713,9
8473419_vs_8477946,15
8477935_vs_8484471,13
8473419_vs_8484471,13
8477935_vs_8478891,14
8473419_vs_8478891,13
8477946_vs_8482713,13
8482713_vs_8484471,11
8478542_vs_8483464,11
8477409_vs_8483464,9
8477409_vs_8479337,9
8474141_vs_8477409,10
8473419_vs_8474141,9
8478542_vs_8479337,10
8473419_vs_8483464,9
8473419_vs_8479337,11
8474141_vs_8478542,9
8480003_vs_8483464,10
8474141_vs_8480003,8
8479337_vs_8480003,9
8474141_vs_8479981,8
8479981_vs_8483464,7
8479337_vs_8479981,8
8474141_vs_8479316,11
8479316_vs_8479337,10
8479316_vs_8483464,9
8474037_vs_8479981,9
8479316_vs_8479992,10
8474037_vs_8479316,10
8477409_vs_8479992,6
8479981_vs_8479992,10
8474037_vs_8477409,5
8478421_vs_8479992,10
8479316_vs_8481725,10
8474037_vs_8478421,10
8479981_vs_8481725,10
8478421_vs_8481725,11
8477456_vs_8479981,3
8477456_vs_8479316,4
8477456_vs_8478421,4
8477429_vs_8479981,3
8477429_vs_8479316,3
8477429_vs_8478421,4
8478421_vs_8484794,4
8479316_vs_8484794,4
8479981_vs_8484794,3
8477456_vs_8480003,7
8480003_vs_8484794,6
8477429_vs_8480003,8
8478891_vs_8480185,12
8482113_vs_8484471,11
8477933_vs_8484471,7
8477933_vs_8478891,10
8480185_vs_8484471,12
8478891_vs_8482113,11
8477946_vs_8478542,12
8477409_vs_8477946,11
8477409_vs_8478891,7
8477409_vs_8484471,5
8478542_vs_8484471,7
8478542_vs_8478891,8
8474141_vs_8477933,8
8482713_vs_8483464,10
8474141_vs_8477935,7
8477933_vs_8479337,9
8474141_vs_8482713,7
8477933_vs_8483464,10
8477935_vs_8483464,8
8477935_vs_8479337,7
8479337_vs_8482713,9
8480185_vs_8483464,7
8482113_vs_8483464,9
8474141_vs_8482113,7
8474141_vs_8480185,6
8479337_vs_8482113,10
8479337_vs_8480185,8
8479992_vs_8480003,6
8479992_vs_8482113,7
8479992_vs_8480185,5
8473419_vs_8479992,4
8473419_vs_8481725,2
8480185_vs_8481725,3
8481725_vs_8482113,4
8481725_vs_8482713,3
8479992_vs_8482713,7
8474037_vs_8482113,7
8473419_vs_8474037,4
8474037_vs_8482713,6
8474037_vs_8477935,5
8477935_vs_8479992,4
8477935_vs_8481725,5
8478542_vs_8484794,11
8477409_vs_8477429,10
8477429_vs_8478542,12
8477409_vs_8477456,9
8477456_vs_8478542,11
8477409_vs_8484794,8
8480003_vs_8484471,8
8477946_vs_8482113,13
8477946_vs_8480003,9
8478891_vs_8480003,8
8474141_vs_8478421,6
8478421_vs_8479337,7
8478421_vs_8483464,6
8473419_vs_8484794,7
8482713_vs_8484794,4
8477456_vs_8477935,8
8473419_vs_8477456,9
8477456_vs_8482713,6
8473419_vs_8477429,10
8477429_vs_8482713,6
8474037_vs_8480003,4
8474037_vs_8480185,5
8480003_vs_8481725,3
8478891_vs_8479316,1
8478891_vs_8479981,1
8478421_vs_8478891,2
8474037_vs_8477933,4
8477933_vs_8479992,4
8474037_vs_8478542,3
8477946_vs_8479316,2
8478542_vs_8481725,1
8477933_vs_8481725,1
8478542_vs_8479992,3
8477409_vs_8481725,1
8477946_vs_8478421,1
8478421_vs_8484471,1
