period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,DET,2,17,"['8475314', '8476419', '8477500']","['8476429', '8480865']","['8477429', '8478432', '8479992']","['8473507', '8475279']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,DET,2,17,"['8475151', '8475754', '8481601', '8484958']",['8479395'],"['8477353', '8477456']","['8475279', '8481542']",5,4,4v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,DET,2,17,"['8475314', '8476419', '8477500']","['8476429', '8480865']","['8477429', '8478432', '8479992']","['8481542', '8482762']",5,5,5v5
