,time_together
8479407_vs_8481014,18
8475151_vs_8476462,11
8475754_vs_8478399,13
8475754_vs_8476462,14
8478115_vs_8478399,12
8480002_vs_8477506,16
8476292_vs_8477506,20
8476292_vs_8481014,13
8475151_vs_8478399,10
8480002_vs_8481014,13
8478115_vs_8476462,12
8479407_vs_8477506,21
8480002_vs_8476917,8
8476292_vs_8476917,15
8479407_vs_8476917,16
8480002_vs_8480865,9
8476292_vs_8480865,17
8479407_vs_8480865,17
8481559_vs_8476917,24
8477500_vs_8478399,19
8478445_vs_8476462,19
8481601_vs_8478399,12
8478414_vs_8476917,20
8481601_vs_8476462,14
8477500_vs_8476462,20
8481559_vs_8480865,24
8478445_vs_8478399,17
8478414_vs_8480865,23
8475726_vs_8476917,21
8481601_vs_8480860,11
8477500_vs_8480860,17
8475726_vs_8480865,20
8478445_vs_8480860,19
8481601_vs_8478507,10
8477500_vs_8478507,16
8478445_vs_8478507,17
8481559_vs_8481014,18
8475726_vs_8481014,14
8478414_vs_8481014,17
8477392_vs_8478507,7
8477392_vs_8480860,7
8477500_vs_8474090,8
8478445_vs_8474090,10
8477392_vs_8474090,8
8482110_vs_8481014,11
8477392_vs_8482684,7
8478445_vs_8482684,8
8477500_vs_8482684,10
8482110_vs_8480865,11
8482125_vs_8481014,9
8479415_vs_8480865,16
8475314_vs_8482684,12
8476419_vs_8482684,12
8479415_vs_8481014,9
8475314_vs_8474090,13
8482125_vs_8480865,9
8476419_vs_8474090,10
8482110_vs_8481541,8
8482110_vs_8480222,11
8482125_vs_8480222,8
8479415_vs_8481541,11
8479415_vs_8480222,11
8482125_vs_8481541,6
8475314_vs_8478399,15
8477392_vs_8476462,9
8476419_vs_8478399,15
8475314_vs_8476462,14
8476419_vs_8476462,15
8477392_vs_8478399,9
8474709_vs_8476462,12
8474709_vs_8478399,11
8480002_vs_8480222,6
8480002_vs_8481541,2
8479407_vs_8480222,6
8476292_vs_8481541,4
8479407_vs_8481541,4
8476292_vs_8480222,7
8473504_vs_8478399,14
8473504_vs_8476462,15
8475231_vs_8478399,14
8475231_vs_8476462,14
8474709_vs_8474090,9
8475231_vs_8474090,10
8475726_vs_8477506,16
8473504_vs_8474090,10
8475754_vs_8474090,8
8475151_vs_8478507,19
8479414_vs_8480865,7
8475754_vs_8478507,17
8475151_vs_8480860,18
8475754_vs_8480860,18
8475151_vs_8474090,6
8477508_vs_8480865,11
8475314_vs_8480860,11
8478115_vs_8480860,16
8475314_vs_8478507,10
8478115_vs_8478507,16
8476419_vs_8478507,10
8476419_vs_8480860,10
8478115_vs_8474090,7
8479415_vs_8477506,10
8479415_vs_8476917,13
8474709_vs_8482684,7
8473504_vs_8482684,13
8475231_vs_8482684,11
8478414_vs_8477506,16
8481559_vs_8477506,21
8476919_vs_8477506,8
8476919_vs_8476917,6
8477508_vs_8476917,7
8477508_vs_8477506,7
8476919_vs_8481014,8
8477508_vs_8481014,10
8482110_vs_8477506,13
8475726_vs_8480222,7
8478414_vs_8480222,10
8481559_vs_8480222,9
8481559_vs_8481541,5
8475726_vs_8481541,5
8478414_vs_8481541,6
8476919_vs_8480222,5
8479414_vs_8481541,10
8476919_vs_8481541,5
8479414_vs_8480222,10
8479414_vs_8481014,8
8479414_vs_8477506,8
8481601_vs_8482684,4
8482125_vs_8476917,4
8482125_vs_8477506,8
8482110_vs_8476917,4
8475231_vs_8480860,7
8477508_vs_8481541,9
8475754_vs_8482684,7
8478115_vs_8482684,5
8475151_vs_8482684,7
8479414_vs_8476917,4
8477508_vs_8480222,9
8474709_vs_8480860,4
8476919_vs_8480865,4
8473504_vs_8478507,4
8475231_vs_8478507,5
8473504_vs_8480860,5
8481601_vs_8474090,3
8474709_vs_8478507,2
