,time_together
8476463_vs_8481605,26
8481605_vs_8482122,24
8475462_vs_8476463,25
8475462_vs_8482122,24
8476463_vs_8476885,20
8476885_vs_8482122,21
8474716_vs_8475462,16
8474716_vs_8476885,23
8476885_vs_8478136,20
8475462_vs_8478136,16
8474716_vs_8482803,14
8478136_vs_8482803,12
8476463_vs_8482803,16
8482122_vs_8482803,15
8481563_vs_8482122,10
8476463_vs_8481563,11
8476463_vs_8482178,12
8482122_vs_8482178,11
8474567_vs_8482178,7
8474567_vs_8481563,8
8475750_vs_8481563,8
8475750_vs_8482178,8
8474567_vs_8475462,6
8475462_vs_8475750,4
8475750_vs_8481605,6
8474567_vs_8481605,8
8478136_vs_8481605,19
8474716_vs_8481605,20
8474716_vs_8481563,14
8478136_vs_8481563,14
8474716_vs_8482178,10
8478136_vs_8482178,11
8475750_vs_8476885,7
8474567_vs_8476885,6
8474567_vs_8482803,5
8475750_vs_8482803,5
