,time_together
8479328_vs_8478970,15
8475231_vs_8478970,15
8479328_vs_8475200,16
8476474_vs_8477506,12
8473504_vs_8478970,15
8476474_vs_8481541,9
8480835_vs_8481541,9
8473504_vs_8475200,16
8475231_vs_8475200,16
8480039_vs_8481541,11
8480835_vs_8477506,11
8480039_vs_8477506,16
8480830_vs_8477506,14
8475151_vs_8476958,13
8475151_vs_8470613,14
8476882_vs_8481541,9
8475754_vs_8476958,15
8476882_vs_8477506,13
8475754_vs_8470613,15
8480830_vs_8481541,6
8480829_vs_8481541,8
8480829_vs_8477506,12
8478115_vs_8476958,12
8478115_vs_8470613,11
8473533_vs_8476429,10
8480830_vs_8476429,9
8478445_vs_8470613,16
8478445_vs_8476958,19
8477500_vs_8476958,17
8475855_vs_8476422,9
8473533_vs_8476422,11
8477500_vs_8470613,15
8480830_vs_8476422,5
8475855_vs_8476429,9
8476921_vs_8476429,10
8476921_vs_8476422,10
8475314_vs_8476869,17
8475314_vs_8476958,14
8478445_vs_8476869,20
8477500_vs_8476869,21
8475314_vs_8477488,14
8478445_vs_8477488,21
8477500_vs_8477488,21
8482093_vs_8481014,13
8478047_vs_8480865,14
8476419_vs_8475200,12
8480789_vs_8478970,9
8481601_vs_8478970,7
8476419_vs_8478970,10
8481601_vs_8475200,9
8478427_vs_8480865,15
8478047_vs_8481014,12
8482093_vs_8480865,16
8478427_vs_8481014,15
8480789_vs_8475200,9
8479328_vs_8476958,5
8482093_vs_8481541,6
8482093_vs_8477506,13
8475231_vs_8476958,10
8480789_vs_8476958,7
8478427_vs_8481541,6
8478427_vs_8477506,14
8473504_vs_8476958,8
8475231_vs_8470613,11
8473504_vs_8470613,10
8479328_vs_8470613,5
8475314_vs_8470613,12
8473533_vs_8477506,9
8480039_vs_8476429,11
8476474_vs_8476429,11
8476921_vs_8477506,6
8473504_vs_8476869,7
8475855_vs_8477506,5
8478445_vs_8475200,7
8477500_vs_8475200,7
8475314_vs_8475200,6
8473533_vs_8480865,16
8476882_vs_8476429,10
8480830_vs_8480865,16
8476882_vs_8480865,15
8478115_vs_8477488,12
8478115_vs_8475200,7
8480830_vs_8481014,18
8476882_vs_8481014,16
8473533_vs_8481014,12
8480829_vs_8480865,18
8480829_vs_8481014,17
8475151_vs_8477488,14
8475151_vs_8475200,8
8478115_vs_8478970,7
8475151_vs_8478970,6
8477500_vs_8478970,7
8475754_vs_8475200,8
8475754_vs_8478970,7
8481601_vs_8476958,7
8480789_vs_8470613,5
8481601_vs_8470613,7
8476419_vs_8470613,13
8476419_vs_8476958,14
8478047_vs_8477506,8
8478047_vs_8481541,5
8478445_vs_8478970,6
8480835_vs_8476422,4
8480039_vs_8476422,5
8475314_vs_8478970,5
8480835_vs_8476429,8
8476474_vs_8476422,6
8475231_vs_8476869,9
8475855_vs_8480865,9
8476921_vs_8480865,12
8475855_vs_8481014,8
8476921_vs_8481014,10
8482093_vs_8476429,10
8478427_vs_8476429,10
8480039_vs_8480865,12
8480039_vs_8481014,10
8478427_vs_8476422,10
8478115_vs_8476869,13
8475151_vs_8476869,15
8475754_vs_8476869,14
8475754_vs_8477488,12
8482093_vs_8476422,8
8480829_vs_8476422,7
8478047_vs_8476422,9
8476882_vs_8476422,7
8478047_vs_8476429,10
8480829_vs_8476429,11
8481601_vs_8476869,6
8481601_vs_8477488,5
8476419_vs_8476869,11
8476419_vs_8477488,7
8480789_vs_8476869,4
8476921_vs_8481541,2
8473533_vs_8481541,2
8475855_vs_8481541,1
8475231_vs_8477488,6
8473504_vs_8477488,4
8479328_vs_8477488,5
8479328_vs_8476869,4
8476474_vs_8480865,7
8480835_vs_8480865,6
8476474_vs_8481014,7
8480835_vs_8481014,5
8480789_vs_8477488,3
