period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,WPG,2,52,"['8475151', '8477407', '8478445']","['8476429', '8485366']","['8474679', '8475799', '8476480']","['8479378', '8480145']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",NYI,WPG,2,52,"['8477494', '8477500', '8482476']","['8476917', '8477506']","['8476460', '8478398', '8480014']","['8479378', '8480145']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",NYI,WPG,2,52,"['8475151', '8477494', '8477500', '8478445']",['8485366'],"['8476871', '8480289']","['8476331', '8480145']",5,4,4v5
