,time_together
8475848_vs_8483506,11
8484197_vs_8482087,11
8484197_vs_8483457,12
8476981_vs_8483506,11
8473422_vs_8482087,12
8475848_vs_8481568,11
8477989_vs_8483506,13
8476981_vs_8481568,10
8473422_vs_8483457,14
8477989_vs_8481568,12
8483450_vs_8482087,7
8483450_vs_8483457,13
8481540_vs_8483506,20
8481624_vs_8482087,10
8481540_vs_8481568,20
8481624_vs_8483457,17
8477987_vs_8482087,10
8477987_vs_8483457,12
8480018_vs_8481568,22
8483450_vs_8476875,8
8480018_vs_8483506,23
8481624_vs_8476875,18
8477987_vs_8476875,19
8483515_vs_8483506,19
8483515_vs_8481568,18
8481540_vs_8481806,12
8484144_vs_8476875,23
8480018_vs_8476473,17
8483515_vs_8481806,12
8481540_vs_8476473,17
8483515_vs_8476473,17
8480018_vs_8481806,13
8484144_vs_8482087,12
8477987_vs_8478851,18
8481624_vs_8478851,17
8484144_vs_8478851,19
8476882_vs_8478851,15
8476469_vs_8481806,7
8476882_vs_8476875,20
8476469_vs_8476473,7
8476882_vs_8482087,15
8484144_vs_8483457,14
8476882_vs_8483457,17
8484984_vs_8476473,15
8484984_vs_8481806,12
8477479_vs_8482087,15
8477479_vs_8483457,14
8481618_vs_8481806,13
8481618_vs_8476473,13
8476469_vs_8484783,8
8481618_vs_8484783,11
8484984_vs_8484783,11
8476469_vs_8482176,5
8481618_vs_8482176,12
8484984_vs_8482176,11
8483493_vs_8483457,20
8483493_vs_8482087,15
8479339_vs_8482176,10
8478133_vs_8484783,9
8478133_vs_8482176,6
8482775_vs_8484783,8
8482775_vs_8482176,6
8482172_vs_8481593,9
8482117_vs_8481593,9
8480813_vs_8481593,10
8479339_vs_8484783,10
8482172_vs_8475233,8
8482117_vs_8475233,8
8480813_vs_8475233,9
8473422_vs_8481593,11
8473422_vs_8475233,8
8483450_vs_8481593,13
8484197_vs_8481593,12
8475848_vs_8484783,14
8484197_vs_8476875,11
8476981_vs_8484783,14
8478133_vs_8476473,4
8475848_vs_8476473,6
8473422_vs_8476875,8
8476981_vs_8476473,6
8477989_vs_8484783,14
8477989_vs_8476473,8
8484197_vs_8478851,7
8483450_vs_8478851,5
8473422_vs_8478851,7
8475848_vs_8481806,5
8477989_vs_8481806,5
8476981_vs_8481806,4
8480018_vs_8484783,11
8480018_vs_8482176,10
8481540_vs_8484783,7
8481540_vs_8482176,6
8483515_vs_8484783,8
8483515_vs_8482176,8
8483493_vs_8476875,18
8477479_vs_8478851,12
8483493_vs_8478851,12
8477479_vs_8476875,14
8475848_vs_8482176,14
8476981_vs_8482176,12
8477989_vs_8482176,12
8482117_vs_8478851,7
8482117_vs_8476875,8
8480813_vs_8478851,7
8480813_vs_8476875,7
8482172_vs_8478851,7
8482172_vs_8476875,7
8478133_vs_8481568,9
8483450_vs_8475233,7
8482775_vs_8483506,6
8482775_vs_8481568,7
8479339_vs_8483506,10
8484197_vs_8475233,8
8479339_vs_8481568,10
8478133_vs_8483506,8
8479339_vs_8476473,10
8482775_vs_8476473,4
8482775_vs_8481806,4
8479339_vs_8481806,6
8478133_vs_8481806,3
8483493_vs_8481593,3
8476882_vs_8481593,2
8477479_vs_8481593,1
8477479_vs_8475233,4
8483493_vs_8475233,5
8476882_vs_8475233,5
8477987_vs_8475233,1
8481624_vs_8475233,1
8484144_vs_8481593,4
8484144_vs_8475233,5
8481624_vs_8481593,3
8477987_vs_8481593,3
8476469_vs_8483506,4
8476469_vs_8481568,4
8481618_vs_8483506,8
8481618_vs_8481568,7
8484984_vs_8483506,9
8484984_vs_8481568,9
8480813_vs_8482087,5
8480813_vs_8483457,7
8482117_vs_8483457,5
8482117_vs_8482087,4
8482172_vs_8483457,5
8482172_vs_8482087,5
