period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,TBL,2,14,"['8475314', '8477500', '8478445']","['8480865', '8481014']","['8478519', '8479591', '8482070']","['8475177', '8478416']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",NYI,TBL,2,14,"['8476419', '8480789', '8481601']","['8480865', '8481014']","['8478519', '8479591', '8482070']","['8475177', '8478416']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,TBL,2,14,"['8475754', '8477500', '8478445']","['8480865', '8481014']","['8478519', '8479591', '8482070']","['8475177', '8478416']",5,5,5v5
