,time_together
8475208_vs_8479425,21
8479425_vs_8481563,16
8475208_vs_8480800,19
8480800_vs_8481563,16
8480800_vs_8481605,12
8475462_vs_8479425,14
8475462_vs_8480800,12
8479425_vs_8481605,16
8475462_vs_8477969,16
8477969_vs_8481605,17
8474574_vs_8475462,14
8474574_vs_8481605,18
8475762_vs_8481605,16
8477369_vs_8481605,10
8477369_vs_8483490,10
8479425_vs_8483490,12
8474574_vs_8483490,11
8480800_vs_8483490,11
8475462_vs_8483678,8
8481605_vs_8483678,8
8477969_vs_8483490,9
8476885_vs_8477969,10
8474574_vs_8476885,13
8474574_vs_8481563,12
8477969_vs_8481563,11
8474574_vs_8475208,13
8475208_vs_8477969,13
8481563_vs_8483678,7
8475208_vs_8483678,7
8477369_vs_8481563,10
8475208_vs_8477369,10
8475462_vs_8477369,10
8475462_vs_8475762,14
8476885_vs_8477369,10
8476885_vs_8483678,6
8483490_vs_8483678,5
8476885_vs_8480800,17
8476885_vs_8479425,14
8475762_vs_8481563,7
8475208_vs_8475762,10
8475762_vs_8476885,10
8475762_vs_8483490,6
