,time_together
8484958_vs_8478859,9
8478421_vs_8476429,10
8479981_vs_8476422,9
8483553_vs_8475179,2
8481237_vs_8478859,9
8478421_vs_8476422,11
8481477_vs_8476429,11
8484958_vs_8475179,3
8481477_vs_8476422,10
8483553_vs_8478859,9
8481237_vs_8475179,2
8479981_vs_8476429,10
8478421_vs_8477506,6
8481477_vs_8480865,11
8481477_vs_8477506,7
8475151_vs_8475179,6
8481601_vs_8478859,16
8479981_vs_8480865,6
8481601_vs_8475179,6
8475151_vs_8478859,14
8479981_vs_8477506,6
8478421_vs_8480865,5
8477500_vs_8475179,7
8477500_vs_8478859,18
8482113_vs_8480865,12
8475151_vs_8477495,18
8482113_vs_8477506,8
8475151_vs_8478055,17
8477500_vs_8477495,18
8477500_vs_8478055,19
8481601_vs_8477495,18
8481601_vs_8478055,19
8480185_vs_8477506,7
8480185_vs_8480865,10
8480003_vs_8480865,12
8480003_vs_8477506,10
8477407_vs_8477495,8
8477407_vs_8478055,11
8481601_vs_8477220,13
8476419_vs_8477220,13
8481601_vs_8484304,8
8476419_vs_8484304,9
8477407_vs_8477220,11
8477407_vs_8484304,10
8475314_vs_8477220,11
8475314_vs_8484304,8
8480185_vs_8477950,16
8480185_vs_8481014,15
8482113_vs_8477950,17
8480003_vs_8477950,16
8482113_vs_8481014,14
8480003_vs_8481014,12
8482713_vs_8481014,15
8482713_vs_8477950,13
8477409_vs_8481014,15
8477935_vs_8477950,13
8477409_vs_8477950,15
8477935_vs_8481014,15
8477392_vs_8484304,10
8477392_vs_8477220,11
8475231_vs_8477220,11
8475231_vs_8484304,9
8478115_vs_8477220,10
8477392_vs_8478859,10
8478115_vs_8478859,8
8475231_vs_8478859,11
8477392_vs_8475179,2
8478115_vs_8475179,1
8475231_vs_8475179,2
8477493_vs_8481014,15
8477933_vs_8481014,16
8477493_vs_8477950,11
8477933_vs_8477950,13
8477409_vs_8480865,12
8477409_vs_8477506,12
8477933_vs_8480865,14
8477933_vs_8477506,16
8477493_vs_8480865,13
8477493_vs_8477506,14
8478542_vs_8480865,10
8478542_vs_8477506,9
8478115_vs_8478055,14
8477933_vs_8476429,6
8478542_vs_8476429,6
8482113_vs_8476429,9
8484958_vs_8478055,5
8484958_vs_8477495,4
8482113_vs_8476422,11
8483553_vs_8477495,7
8480003_vs_8476422,12
8480185_vs_8476422,9
8483553_vs_8478055,8
8477500_vs_8484304,10
8483553_vs_8484304,14
8484958_vs_8484304,11
8481237_vs_8484304,11
8483553_vs_8477220,10
8484958_vs_8477220,9
8481237_vs_8477220,9
8477407_vs_8478859,11
8477407_vs_8475179,3
8476419_vs_8478859,11
8476419_vs_8475179,3
8475314_vs_8475179,3
8475314_vs_8478859,10
8477935_vs_8480865,9
8482713_vs_8480865,10
8477935_vs_8477506,15
8482713_vs_8477506,13
8475231_vs_8478055,12
8477392_vs_8478055,12
8477392_vs_8477495,10
8475314_vs_8477495,11
8475231_vs_8477495,9
8475314_vs_8478055,11
8478115_vs_8477495,9
8477933_vs_8476422,6
8477935_vs_8476422,8
8478542_vs_8476422,6
8477493_vs_8476422,7
8478542_vs_8477950,10
8478542_vs_8481014,12
8478115_vs_8484304,9
8475151_vs_8477220,10
8475151_vs_8484304,7
8477500_vs_8477220,10
8479981_vs_8477950,6
8479981_vs_8481014,6
8477493_vs_8476429,6
8478421_vs_8481014,7
8481477_vs_8481014,7
8480185_vs_8476429,8
8480003_vs_8476429,7
8481477_vs_8477950,11
8482713_vs_8476422,7
8477935_vs_8476429,5
8476419_vs_8477495,13
8476419_vs_8478055,10
8481237_vs_8478055,6
8478421_vs_8477950,6
8477409_vs_8476422,7
8482713_vs_8476429,5
8477409_vs_8476429,6
8481237_vs_8477495,4
