,time_together
8478401_vs_8479542,13
8477956_vs_8478519,16
8477956_vs_8479542,14
8477426_vs_8477956,10
8478401_vs_8478519,14
8478519_vs_8479987,16
8477426_vs_8478401,11
8479542_vs_8479987,15
8477426_vs_8479987,13
8477426_vs_8477496,10
8477496_vs_8479542,8
8477496_vs_8478519,6
8477426_vs_8482177,12
8479542_vs_8482177,6
8478519_vs_8482177,5
8478519_vs_8480880,4
8476453_vs_8482177,6
8479542_vs_8480880,4
8476453_vs_8480880,7
8476453_vs_8477496,12
8479542_vs_8481043,4
8476453_vs_8481043,7
8478519_vs_8481043,4
8479542_vs_8479999,8
8476453_vs_8479999,6
8478519_vs_8479999,6
8479542_vs_8479968,8
8478519_vs_8479968,4
8476453_vs_8479968,6
8476826_vs_8479968,7
8476826_vs_8481043,6
8476826_vs_8479999,8
8477416_vs_8479968,10
8477416_vs_8481043,12
8477416_vs_8479999,9
8476826_vs_8481556,5
8476453_vs_8481556,10
8477416_vs_8481556,9
8481556_vs_8482201,5
8479999_vs_8482201,7
8479968_vs_8482201,8
8476826_vs_8480355,4
8480355_vs_8482201,3
8477416_vs_8480355,8
8477416_vs_8477887,7
8477887_vs_8482201,4
8476826_vs_8477887,6
8481556_vs_8482070,8
8477887_vs_8482070,10
8480355_vs_8482070,7
8479987_vs_8482070,6
8479987_vs_8482201,7
8476826_vs_8479987,9
8476822_vs_8477887,13
8476822_vs_8479987,9
8476822_vs_8480355,9
8476878_vs_8477887,10
8476878_vs_8479987,7
8476878_vs_8480355,7
8476878_vs_8477956,7
8476822_vs_8477956,9
8477956_vs_8482070,6
8476822_vs_8478401,6
8476878_vs_8478401,5
8478401_vs_8482070,4
8478010_vs_8478401,4
8477956_vs_8478010,3
8478010_vs_8479987,4
8477404_vs_8477956,5
8476453_vs_8477956,11
8477404_vs_8478401,6
8476453_vs_8478401,11
8477404_vs_8479987,5
8476453_vs_8479987,11
8477496_vs_8478010,11
8477404_vs_8477496,11
8478010_vs_8482177,6
8477404_vs_8482177,6
8478010_vs_8480880,7
8477404_vs_8480880,6
8477426_vs_8480880,9
8479542_vs_8480355,6
8477887_vs_8478519,6
8477426_vs_8480355,3
8478519_vs_8480355,5
8478519_vs_8481556,5
8477887_vs_8479542,6
8477426_vs_8477887,5
8479542_vs_8481556,5
8477426_vs_8481556,5
8477496_vs_8482201,9
8480880_vs_8482201,10
8476826_vs_8482177,10
8477416_vs_8480880,6
8477416_vs_8482177,7
8477416_vs_8477496,9
8476826_vs_8480880,11
8476826_vs_8477496,12
8482177_vs_8482201,10
8481043_vs_8482201,6
8481043_vs_8482070,2
8479999_vs_8482070,5
8479968_vs_8482070,2
8476878_vs_8481043,2
8476822_vs_8481043,3
8476878_vs_8479968,3
8476878_vs_8479999,6
8476822_vs_8479968,5
8476822_vs_8479999,8
8477416_vs_8478401,5
8478010_vs_8481043,12
8477404_vs_8481043,13
8477404_vs_8481556,9
8478010_vs_8481556,11
8477887_vs_8478010,8
8477404_vs_8480355,8
8478010_vs_8480355,10
8476453_vs_8480355,7
8477404_vs_8477887,7
8476453_vs_8477887,7
8477426_vs_8479999,9
8477496_vs_8482070,3
8476822_vs_8477496,5
8476878_vs_8477496,3
8478010_vs_8479968,11
8477426_vs_8479968,8
8478010_vs_8479999,10
8477404_vs_8479968,12
8477404_vs_8479999,13
8477426_vs_8481043,7
8477416_vs_8479987,4
8477416_vs_8477956,4
8478401_vs_8482201,5
8477956_vs_8482201,5
8476826_vs_8478401,8
8476826_vs_8477956,9
8476822_vs_8482177,3
8476878_vs_8482177,1
8476822_vs_8481556,11
8476878_vs_8481556,8
8480880_vs_8482070,2
8476822_vs_8480880,3
8476878_vs_8480880,1
8482070_vs_8482177,2
