period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",NYI,NYR,2,3,"['8475151', '8475754', '8481601']","['8477506', '8481059']","['8476389', '8478550', '8482109']","['8479323', '8479324']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",NYI,NYR,2,3,"['8475151', '8475754', '8481601']","['8477506', '8481059']","['8476389', '8478550', '8482109']","['8479323', '8479324']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",NYI,NYR,2,3,"['8475151', '8475754', '8481601']","['8477506', '8481059']","['8476389', '8478550', '8482109']","['8479323', '8479324']",5,5,5v5
