,time_together
8478399_vs_8483457,16
8476875_vs_8480192,17
8476875_vs_8478399,17
8480192_vs_8483457,15
8476462_vs_8476875,14
8476462_vs_8483457,16
8475455_vs_8476875,14
8475455_vs_8483457,13
8475455_vs_8482087,16
8476462_vs_8482087,17
8476462_vs_8478851,15
8475455_vs_8478851,15
8482684_vs_8482964,10
8475233_vs_8477488,8
8477488_vs_8482964,10
8475233_vs_8482684,8
8477488_vs_8482087,16
8482087_vs_8482684,18
8478851_vs_8482684,17
8477488_vs_8478851,16
8478851_vs_8480192,17
8480192_vs_8482087,18
8478399_vs_8482087,19
8478399_vs_8478851,17
8476875_vs_8477488,17
8482684_vs_8483457,16
8476875_vs_8482684,19
8477488_vs_8483457,17
8476462_vs_8482964,9
8475455_vs_8482964,10
8480192_vs_8482964,9
8478399_vs_8482964,9
8475233_vs_8476462,8
8475233_vs_8475455,8
8475233_vs_8480192,7
8475233_vs_8478399,7
