,time_together
8478136_vs_8482511,15
8479325_vs_8482122,18
8478136_vs_8479325,16
8482122_vs_8482511,15
8477507_vs_8482122,14
8478136_vs_8479369,8
8479369_vs_8482122,12
8477507_vs_8478136,8
8476463_vs_8477507,11
8476463_vs_8479369,12
8474716_vs_8477507,13
8474716_vs_8479369,12
8476463_vs_8480828,9
8474716_vs_8480828,10
8476463_vs_8478443,9
8474716_vs_8478443,13
8475750_vs_8478443,10
8475750_vs_8480828,10
8474567_vs_8480828,9
8474567_vs_8478443,10
8475750_vs_8479325,11
8474567_vs_8479325,11
8475750_vs_8482511,12
8474567_vs_8482511,11
8476463_vs_8482511,13
8474716_vs_8482511,14
8476463_vs_8479325,11
8474716_vs_8479325,14
8475750_vs_8477507,9
8475750_vs_8479369,9
8474567_vs_8477507,9
8474567_vs_8479369,10
8478136_vs_8480828,9
8478136_vs_8478443,10
8478443_vs_8482122,16
8480828_vs_8482122,11
