,time_together
8476372_vs_8478970,17
8477948_vs_8480817,23
8477948_vs_8478970,19
8476372_vs_8480817,20
8476372_vs_8476958,15
8476958_vs_8477948,14
8476958_vs_8482142,16
8476958_vs_8481178,12
8480817_vs_8482142,18
8480817_vs_8481178,13
8480336_vs_8482142,20
8480336_vs_8481178,14
8478454_vs_8480817,13
8478454_vs_8478970,11
8480817_vs_8480874,13
8478970_vs_8480874,11
8478454_vs_8482100,7
8480874_vs_8482100,8
8476906_vs_8480874,10
8476906_vs_8478454,10
8482100_vs_8482142,17
8481178_vs_8482100,16
8476906_vs_8482142,15
8476906_vs_8481178,13
8476372_vs_8480336,17
8477948_vs_8480336,20
8478970_vs_8482142,14
8478970_vs_8481178,10
8477948_vs_8482100,16
8476906_vs_8477948,19
8476958_vs_8480874,8
8476372_vs_8476906,14
8480336_vs_8480874,10
8478454_vs_8480336,10
8476372_vs_8482100,11
8476958_vs_8478454,8
