,time_together
8473504_vs_8478047,15
8475231_vs_8478047,16
8477392_vs_8480835,13
8475231_vs_8476474,16
8475231_vs_8480835,13
8473504_vs_8476474,14
8473504_vs_8480835,12
8477392_vs_8478047,13
8476474_vs_8477392,14
8473533_vs_8478445,15
8473533_vs_8477500,15
8475855_vs_8477500,13
8473533_vs_8475314,13
8476921_vs_8478445,13
8476921_vs_8477500,13
8475314_vs_8476921,13
8475855_vs_8478445,13
8475314_vs_8475855,14
8478445_vs_8480829,12
8477500_vs_8480829,12
8475314_vs_8480829,12
8475855_vs_8478115,8
8478115_vs_8480830,14
8478115_vs_8480829,14
8475151_vs_8480830,15
8475151_vs_8475855,6
8475151_vs_8480829,12
8477500_vs_8480830,12
8478115_vs_8480039,15
8475151_vs_8480039,15
8475754_vs_8480039,14
8475754_vs_8480830,14
8475754_vs_8480829,13
8476419_vs_8482093,14
8478427_vs_8481601,13
8478427_vs_8478445,13
8477500_vs_8478427,12
8481601_vs_8482093,11
8476882_vs_8478445,11
8478445_vs_8482093,9
8476882_vs_8481601,10
8476882_vs_8477500,9
8476419_vs_8478427,16
8477500_vs_8482093,8
8476419_vs_8476882,10
8473533_vs_8475151,7
8473533_vs_8475754,6
8475151_vs_8482093,9
8475754_vs_8482093,9
8475151_vs_8478427,11
8475754_vs_8478427,9
8475151_vs_8476882,9
8475754_vs_8476882,8
8475855_vs_8476419,6
8476921_vs_8478115,7
8476419_vs_8476921,6
8478115_vs_8482093,9
8475314_vs_8482093,8
8473533_vs_8478115,5
8473533_vs_8476419,7
8477392_vs_8480039,5
8475231_vs_8480830,12
8475231_vs_8480039,10
8477392_vs_8480830,4
8475314_vs_8480830,12
8475314_vs_8480039,11
8477392_vs_8480829,4
8475231_vs_8480829,7
8473504_vs_8480830,8
8473504_vs_8480829,4
8473504_vs_8480039,6
8475855_vs_8477392,1
8476921_vs_8477392,2
8473533_vs_8477392,4
8478445_vs_8480835,1
8477500_vs_8480835,2
8476474_vs_8477500,3
8476474_vs_8478445,3
8478427_vs_8479328,9
8476882_vs_8479328,8
8479328_vs_8482093,7
8476882_vs_8478115,6
8478115_vs_8478427,7
8476419_vs_8480830,11
8476419_vs_8478047,7
8480830_vs_8481601,8
8478047_vs_8481601,7
8475231_vs_8478427,7
8473504_vs_8478427,7
8475231_vs_8482093,9
8473504_vs_8482093,8
8476419_vs_8480039,8
8475231_vs_8476882,5
8476419_vs_8476474,4
8480039_vs_8481601,6
8476474_vs_8481601,3
8476419_vs_8480835,5
8480835_vs_8481601,3
8473533_vs_8481601,3
8475855_vs_8481601,2
8476921_vs_8481601,2
8478445_vs_8480039,11
8477500_vs_8480039,12
8478445_vs_8480830,11
8475314_vs_8478427,8
8475314_vs_8476882,4
8473504_vs_8473533,7
8473533_vs_8475231,6
8475754_vs_8480835,5
8478115_vs_8480835,9
8475151_vs_8480835,7
8475151_vs_8476474,7
8476474_vs_8478115,5
8476419_vs_8480829,6
8479328_vs_8480829,4
8479328_vs_8480039,4
8479328_vs_8480830,5
8480829_vs_8481601,3
8475151_vs_8478047,4
8478047_vs_8478115,4
8475151_vs_8476921,5
8475754_vs_8476921,5
8475754_vs_8475855,5
8478047_vs_8478445,1
8479328_vs_8480835,2
8476474_vs_8479328,2
8478047_vs_8479328,4
8475754_vs_8476474,4
8475754_vs_8478047,3
8477392_vs_8478427,3
8477392_vs_8482093,5
8476882_vs_8477392,3
8473504_vs_8476882,4
8473504_vs_8476921,1
8475231_vs_8476921,2
8473504_vs_8475855,1
8475231_vs_8475855,1
8475314_vs_8478047,1
8475314_vs_8476474,1
8475314_vs_8480835,2
8477500_vs_8478047,1
8473533_vs_8479328,2
