,time_together
8475231_vs_8475810,9
8470604_vs_8477500,11
8470604_vs_8475231,7
8475810_vs_8480789,9
8470604_vs_8480789,10
8471675_vs_8477500,13
8471675_vs_8475231,10
8471675_vs_8480789,9
8475810_vs_8477500,12
8475231_vs_8478047,12
8478047_vs_8480789,11
8477500_vs_8478047,14
8478047_vs_8481601,10
8475810_vs_8481601,15
8471675_vs_8481601,14
8471215_vs_8475151,13
8471215_vs_8477500,14
8471215_vs_8481601,10
8471215_vs_8475754,13
8475151_vs_8478047,12
8475151_vs_8475810,18
8475754_vs_8475810,17
8475754_vs_8478047,12
8475754_vs_8482055,13
8474189_vs_8475151,4
8480789_vs_8482055,11
8474189_vs_8477500,6
8474189_vs_8475754,4
8474189_vs_8480789,6
8475151_vs_8482055,15
8477500_vs_8482055,13
8475191_vs_8480789,6
8470604_vs_8475754,11
8475191_vs_8477500,5
8470604_vs_8475151,11
8475151_vs_8475191,4
8475191_vs_8475754,4
8476419_vs_8482055,1
8481016_vs_8482055,9
8474189_vs_8481601,5
8474189_vs_8481016,9
8474189_vs_8476419,3
8481601_vs_8482055,11
8475810_vs_8481016,10
8475810_vs_8476419,1
8471215_vs_8481016,8
8471215_vs_8476419,2
8473504_vs_8475810,7
8473504_vs_8474189,8
8475810_vs_8481237,10
8471215_vs_8481237,12
8474189_vs_8481237,9
8474189_vs_8474709,8
8471215_vs_8473504,8
8474709_vs_8475810,6
8471215_vs_8474709,7
8473504_vs_8478047,9
8476483_vs_8481237,9
8473504_vs_8476483,6
8478047_vs_8481237,12
8474709_vs_8478047,9
8474709_vs_8476483,6
8476483_vs_8477500,13
8475231_vs_8476483,13
8476483_vs_8480789,11
8475231_vs_8482055,11
8471675_vs_8475754,15
8471675_vs_8475151,16
8481601_vs_8481703,3
8475151_vs_8481703,3
8475191_vs_8481601,3
8475754_vs_8481703,2
8478047_vs_8481016,7
8476419_vs_8478047,1
8476419_vs_8476483,1
8471215_vs_8480789,10
8476483_vs_8481016,7
8479344_vs_8481016,7
8476419_vs_8479344,1
8479344_vs_8480789,7
8470604_vs_8481016,10
8470604_vs_8476419,2
8478424_vs_8480789,5
8478424_vs_8481237,8
8479344_vs_8481237,9
8470604_vs_8481237,11
8478424_vs_8481016,8
8473504_vs_8479344,6
8474709_vs_8478424,6
8470604_vs_8474709,7
8470604_vs_8473504,8
8473504_vs_8478424,6
8474709_vs_8479344,6
8478424_vs_8481601,4
8475754_vs_8478424,6
8479344_vs_8481601,4
8470604_vs_8481601,5
8475754_vs_8479344,8
8475151_vs_8478424,8
8475754_vs_8476483,9
8476483_vs_8481601,10
8475151_vs_8476483,10
8471215_vs_8475231,12
8476419_vs_8481703,1
8475191_vs_8481016,8
8475191_vs_8476419,2
8481016_vs_8481703,6
8471675_vs_8474709,7
8471675_vs_8481237,11
8475231_vs_8479344,7
8475231_vs_8478424,5
8477500_vs_8478424,6
8474709_vs_8475191,8
8475191_vs_8481237,9
8473504_vs_8475191,8
8474709_vs_8481703,8
8481237_vs_8481703,9
8473504_vs_8481703,9
8481237_vs_8482055,6
8471675_vs_8473504,7
8473504_vs_8482055,3
8474709_vs_8482055,4
8475151_vs_8479344,7
8474189_vs_8475231,5
8477500_vs_8479344,6
8475191_vs_8475231,4
8477500_vs_8481703,4
8475231_vs_8481703,4
8480789_vs_8481703,5
8471675_vs_8481016,9
