period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, lefthandedopponent",MTL,NYR,8,3,"['8475848', '8476981', '8477989']","['8476875', '8483457']","['8475191', '8476459', '8482157']","['8478840', '8480817']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",MTL,NYR,8,3,"['8480018', '8481540', '8483515']","['8478851', '8482087']","['8476389', '8478550', '8482109']","['8478840', '8480817']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",MTL,NYR,8,3,"['8479339', '8481523', '8481618']","['8476875', '8483457']","['8475191', '8476459', '8482157']","['8478840', '8480817']",5,5,5v5
4,3600.0,nz,NZ FACE OFF+,"centerfodot, lefthandedopponent",MTL,NYR,8,3,"['8477989', '8480018']",['8483457'],"['8475184', '8480078']",['8480817'],3,3,3v3
