,time_together
8475208_vs_8480817,17
8475208_vs_8479323,16
8480817_vs_8483490,18
8479323_vs_8483490,17
8475208_vs_8482073,14
8481708_vs_8483490,15
8475208_vs_8481708,13
8482073_vs_8483490,14
8479324_vs_8481605,13
8476885_vs_8481605,14
8475462_vs_8479324,11
8475462_vs_8476885,12
8475764_vs_8476885,14
8476885_vs_8482803,15
8475764_vs_8479324,17
8479324_vs_8482803,18
8475764_vs_8479323,12
8479323_vs_8482803,14
8480817_vs_8482803,14
8475764_vs_8480817,11
8479324_vs_8483490,8
8475208_vs_8479324,10
8475462_vs_8482073,8
8475208_vs_8476885,9
8475462_vs_8480817,16
8480817_vs_8481605,18
8475462_vs_8481708,7
8481605_vs_8482073,10
8481605_vs_8481708,9
8475462_vs_8479323,15
8482073_vs_8482803,11
8481708_vs_8482803,10
8479323_vs_8481605,16
8475764_vs_8481708,9
8475764_vs_8482073,10
8476885_vs_8483490,7
