,time_together
8474034_vs_8479325,10
8475225_vs_8477851,7
8475745_vs_8474166,9
8480355_vs_8482700,9
8479365_vs_8482700,8
8475225_vs_8479325,10
8482117_vs_8477851,8
8480355_vs_8474166,10
8475745_vs_8482700,8
8479365_vs_8474166,10
8482117_vs_8479325,9
8474034_vs_8477851,8
8478401_vs_8474166,10
8478401_vs_8482700,8
8477956_vs_8482700,8
8477956_vs_8474166,10
8477956_vs_8476473,20
8478401_vs_8476473,11
8479365_vs_8476473,5
8477956_vs_8481568,22
8478401_vs_8481568,13
8479365_vs_8481568,9
8473422_vs_8479325,15
8473422_vs_8477851,9
8481624_vs_8479325,14
8481624_vs_8477851,10
8479987_vs_8476473,13
8477450_vs_8479325,16
8477450_vs_8477851,11
8479987_vs_8481568,9
8481624_vs_8479369,8
8473422_vs_8479369,8
8477450_vs_8479369,8
8473422_vs_8482511,11
8477450_vs_8482511,12
8481624_vs_8482511,11
8479638_vs_8474673,11
8477496_vs_8474673,8
8477479_vs_8477507,14
8475791_vs_8477507,13
8473419_vs_8482176,11
8484144_vs_8478443,15
8479638_vs_8482176,11
8477496_vs_8482176,11
8477479_vs_8478443,14
8475791_vs_8478443,12
8473419_vs_8474673,8
8484144_vs_8477507,16
8480798_vs_8477507,8
8477496_vs_8476473,18
8480798_vs_8478443,7
8479638_vs_8476473,9
8473419_vs_8476473,18
8483397_vs_8476473,9
8477987_vs_8477507,8
8481556_vs_8482176,9
8481556_vs_8476473,8
8477987_vs_8478443,8
8483397_vs_8482176,8
8481043_vs_8476473,13
8481043_vs_8482176,9
8481556_vs_8481568,10
8483397_vs_8481568,12
8481043_vs_8481568,13
8476882_vs_8478443,11
8476882_vs_8477507,10
8477987_vs_8479325,12
8476882_vs_8477851,5
8476882_vs_8479325,11
8480798_vs_8477851,7
8480798_vs_8479325,12
8477987_vs_8477851,8
8481556_vs_8482700,8
8477479_vs_8482511,10
8475791_vs_8482511,9
8475791_vs_8479369,8
8481043_vs_8482700,11
8481556_vs_8474166,6
8483397_vs_8482700,9
8484144_vs_8479369,10
8484144_vs_8482511,10
8483397_vs_8474166,5
8481043_vs_8474166,7
8477479_vs_8479369,10
8477450_vs_8478443,10
8477450_vs_8477507,13
8473422_vs_8477507,12
8473422_vs_8478443,9
8481624_vs_8478443,12
8481624_vs_8477507,11
8473419_vs_8481568,17
8479638_vs_8481568,6
8477496_vs_8481568,18
8473419_vs_8474166,12
8477496_vs_8474166,11
8477956_vs_8482176,10
8478401_vs_8474673,7
8477956_vs_8474673,11
8478401_vs_8482176,10
8475745_vs_8482176,17
8479365_vs_8474673,15
8475745_vs_8474673,16
8479365_vs_8482176,15
8480798_vs_8482511,9
8479987_vs_8474673,7
8479987_vs_8482176,10
8476882_vs_8482511,11
8475745_vs_8476473,7
8481043_vs_8474673,11
8477479_vs_8479325,13
8475791_vs_8479325,12
8484144_vs_8479325,13
8473419_vs_8482700,9
8484144_vs_8477851,11
8477496_vs_8482700,8
8477479_vs_8477851,11
8475791_vs_8477851,12
8480355_vs_8476473,4
8479987_vs_8482700,6
8476882_vs_8479369,7
8477987_vs_8482511,10
8477987_vs_8479369,9
8480798_vs_8479369,7
8475225_vs_8478443,9
8482117_vs_8477507,10
8480355_vs_8474673,12
8474034_vs_8477507,10
8475225_vs_8477507,10
8482117_vs_8478443,8
8474034_vs_8478443,8
8480355_vs_8482176,11
8479638_vs_8474166,7
8479987_vs_8474166,7
8481556_vs_8474673,9
8483397_vs_8474673,8
8475745_vs_8481568,10
8482117_vs_8479369,4
8474034_vs_8482511,6
8474034_vs_8479369,5
8475225_vs_8482511,5
8475225_vs_8479369,5
8482117_vs_8482511,5
8479638_vs_8482700,8
8480355_vs_8481568,6
