period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,BUF,2,7,"['8474709', '8477392', '8481237']","['8476429', '8479395']","['8477979', '8479359', '8481522']","['8480839', '8481524']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",NYI,BUF,2,7,"['8474709', '8477392', '8481237']","['8476429', '8479395']","['8477979', '8479359', '8481522']","['8480839', '8481524']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",NYI,BUF,2,7,"['8475314', '8477500', '8481601']","['8477506', '8481014']","['8477949', '8479420', '8482175']","['8480839', '8481524']",5,5,5v5
