,time_together
8475179_vs_8477507,18
8478055_vs_8479325,21
8475179_vs_8479325,20
8477507_vs_8478055,22
8478443_vs_8478859,12
8477220_vs_8478443,15
8477851_vs_8478859,13
8477220_vs_8477851,13
8477851_vs_8481600,5
8478443_vs_8481600,5
8477220_vs_8479369,14
8479369_vs_8481600,10
8477220_vs_8482511,11
8481600_vs_8482511,11
8479369_vs_8484304,12
8482511_vs_8484304,12
8479325_vs_8484304,12
8477507_vs_8481600,11
8477507_vs_8484304,14
8479325_vs_8481600,11
8478055_vs_8478443,14
8475179_vs_8478443,13
8475179_vs_8477851,14
8477851_vs_8478055,14
8478859_vs_8482511,14
8477220_vs_8479325,13
8478859_vs_8479325,14
8478055_vs_8482511,19
8475179_vs_8482511,17
8478055_vs_8479369,19
8478859_vs_8479369,12
8477507_vs_8478859,14
8477220_vs_8477507,13
8478443_vs_8484304,9
8477851_vs_8484304,6
8475179_vs_8479369,17
