,time_together
8475151_vs_8477948,17
8475754_vs_8477948,18
8477407_vs_8482142,17
8482159_vs_8481014,14
8482159_vs_8476429,9
8475151_vs_8482142,17
8480220_vs_8476429,11
8481553_vs_8476429,14
8481553_vs_8481014,14
8480220_vs_8481014,15
8475754_vs_8482142,16
8477407_vs_8477948,17
8477407_vs_8477499,15
8475151_vs_8477499,13
8475754_vs_8477499,17
8477407_vs_8481546,10
8475151_vs_8481546,8
8480015_vs_8476429,12
8480015_vs_8481014,14
8475754_vs_8481546,9
8478439_vs_8476429,9
8478439_vs_8481014,16
8480028_vs_8481014,13
8480028_vs_8476429,12
8475314_vs_8477948,18
8475314_vs_8482142,15
8477500_vs_8482142,15
8478445_vs_8477948,21
8477500_vs_8477948,18
8478445_vs_8482142,17
8481553_vs_8476917,14
8482159_vs_8477506,17
8480220_vs_8477506,17
8481553_vs_8477506,11
8482159_vs_8476917,15
8480220_vs_8476917,16
8475231_vs_8473446,7
8484387_vs_8481014,15
8476461_vs_8481014,15
8481601_vs_8473446,7
8480797_vs_8481014,12
8476419_vs_8473446,9
8484387_vs_8483448,12
8480797_vs_8483448,13
8476461_vs_8483448,12
8475231_vs_8476372,8
8481601_vs_8476372,10
8476419_vs_8476372,11
8476419_vs_8481546,8
8477903_vs_8481014,8
8477903_vs_8483448,10
8475231_vs_8481546,7
8481601_vs_8481546,8
8475231_vs_8477499,10
8481601_vs_8477499,9
8476419_vs_8477499,10
8477903_vs_8479395,8
8477903_vs_8476429,5
8480797_vs_8479395,8
8480797_vs_8476429,6
8476461_vs_8479395,7
8476461_vs_8476429,11
8479022_vs_8479395,6
8481237_vs_8481546,6
8478115_vs_8481546,6
8479022_vs_8476429,5
8483553_vs_8477499,8
8478409_vs_8479395,5
8478409_vs_8476429,9
8483553_vs_8481546,7
8481237_vs_8477499,8
8478115_vs_8477499,9
8478439_vs_8479395,5
8480028_vs_8479395,6
8478439_vs_8476917,15
8480015_vs_8476917,10
8480028_vs_8476917,11
8480015_vs_8477506,11
8478439_vs_8477506,17
8480028_vs_8477506,12
8475754_vs_8476372,10
8477407_vs_8476372,9
8475151_vs_8476372,10
8475151_vs_8473446,7
8475754_vs_8473446,8
8477407_vs_8473446,8
8481553_vs_8483448,9
8482159_vs_8483448,9
8480220_vs_8483448,9
8478445_vs_8477499,20
8475314_vs_8477499,19
8477500_vs_8477499,19
8478445_vs_8481546,13
8477500_vs_8481546,13
8475314_vs_8481546,13
8477500_vs_8473446,9
8478445_vs_8476372,14
8477500_vs_8476372,13
8478445_vs_8473446,13
8484387_vs_8476429,11
8484387_vs_8479395,5
8478115_vs_8473446,10
8478115_vs_8476372,9
8478115_vs_8477948,9
8481601_vs_8477948,15
8476419_vs_8477948,15
8476419_vs_8482142,14
8478115_vs_8482142,7
8481601_vs_8482142,13
8479022_vs_8481014,8
8483553_vs_8482142,7
8481237_vs_8482142,7
8483553_vs_8477948,8
8479022_vs_8483448,8
8478409_vs_8481014,10
8478409_vs_8483448,11
8481237_vs_8477948,9
8480015_vs_8483448,6
8480028_vs_8483448,7
8478439_vs_8483448,7
8475314_vs_8476372,12
8482159_vs_8479395,9
8480220_vs_8479395,10
8475314_vs_8473446,8
8477903_vs_8477506,9
8480797_vs_8477506,8
8484387_vs_8477506,9
8476461_vs_8477506,8
8479022_vs_8477506,6
8475231_vs_8477948,11
8478409_vs_8477506,9
8479022_vs_8476917,7
8477903_vs_8476917,8
8478409_vs_8476917,12
8481553_vs_8479395,9
8475231_vs_8482142,11
8476461_vs_8476917,7
8481237_vs_8473446,9
8484387_vs_8476917,7
8480797_vs_8476917,7
8483553_vs_8473446,8
8483553_vs_8476372,7
8481237_vs_8476372,8
8480015_vs_8479395,3
