,time_together
8478115_vs_8480796,11
8476880_vs_8477506,16
8475754_vs_8474590,12
8476880_vs_8481014,16
8475151_vs_8480796,8
8478440_vs_8477506,15
8478115_vs_8474590,12
8475754_vs_8480796,9
8478440_vs_8481014,16
8475151_vs_8474590,10
8471214_vs_8477506,17
8471214_vs_8481014,18
8477500_vs_8477845,9
8471698_vs_8480865,14
8475314_vs_8477845,7
8477947_vs_8480865,12
8475744_vs_8476917,2
8471698_vs_8476917,2
8478445_vs_8480873,14
8477500_vs_8480873,14
8477947_vs_8476917,3
8478445_vs_8477845,9
8475314_vs_8480873,10
8475744_vs_8480865,19
8471698_vs_8476429,12
8477947_vs_8476429,9
8475744_vs_8476429,13
8481601_vs_8475324,8
8479359_vs_8476429,6
8476419_vs_8475324,9
8477392_vs_8479522,9
8476419_vs_8479522,9
8481656_vs_8480865,16
8481601_vs_8479522,9
8477392_vs_8475324,9
8479359_vs_8480865,12
8481656_vs_8476429,10
8481656_vs_8476917,3
8482148_vs_8476429,7
8482148_vs_8476917,2
8479359_vs_8476917,2
8473504_vs_8474590,18
8475231_vs_8474590,18
8475744_vs_8481014,13
8471698_vs_8481014,11
8478440_vs_8476429,17
8471214_vs_8476429,16
8475744_vs_8477506,9
8471698_vs_8477506,8
8481601_vs_8474590,11
8476419_vs_8474590,14
8476880_vs_8476429,15
8473504_vs_8480873,7
8479547_vs_8476429,9
8471214_vs_8480222,5
8479547_vs_8480222,9
8476880_vs_8480222,7
8477947_vs_8480222,6
8473504_vs_8477845,4
8471214_vs_8476917,1
8476880_vs_8476917,1
8475151_vs_8480873,16
8475151_vs_8477845,10
8477511_vs_8480222,11
8477511_vs_8476917,3
8477511_vs_8476429,10
8475754_vs_8477845,11
8477511_vs_8477506,14
8478115_vs_8480873,15
8478115_vs_8477845,13
8477947_vs_8477506,11
8475754_vs_8480873,16
8477511_vs_8481014,12
8481580_vs_8477506,14
8481656_vs_8477506,8
8481580_vs_8481014,11
8481656_vs_8481014,14
8478445_vs_8474590,15
8475314_vs_8474590,10
8478445_vs_8480796,15
8481580_vs_8480865,12
8475314_vs_8480796,13
8475231_vs_8480796,9
8477511_vs_8480865,10
8481580_vs_8476917,2
8481656_vs_8480222,12
8481601_vs_8480796,7
8481580_vs_8480222,11
8481580_vs_8476429,9
8478445_vs_8475324,14
8476419_vs_8480796,6
8478440_vs_8480222,5
8477392_vs_8480796,5
8475151_vs_8479522,4
8478115_vs_8475324,8
8475754_vs_8479522,6
8475151_vs_8475324,10
8475754_vs_8475324,9
8478115_vs_8479522,5
8477947_vs_8481014,7
8478440_vs_8480865,12
8478440_vs_8476917,1
8474709_vs_8479522,10
8475231_vs_8479522,10
8479547_vs_8476917,1
8474709_vs_8475324,10
8473504_vs_8479522,9
8473504_vs_8475324,11
8475231_vs_8475324,7
8482148_vs_8480222,6
8482148_vs_8477506,8
8482148_vs_8481014,8
8479359_vs_8481014,8
8479359_vs_8477506,9
8475314_vs_8475324,11
8477500_vs_8475324,13
8477500_vs_8480796,12
8482148_vs_8480865,8
8477500_vs_8474590,13
8475744_vs_8480222,9
8471698_vs_8480222,7
8475231_vs_8480873,8
8475231_vs_8477845,4
8476880_vs_8480865,11
8474709_vs_8480873,7
8471214_vs_8480865,11
8477392_vs_8474590,7
8479547_vs_8481014,8
8479547_vs_8480865,7
8479359_vs_8480222,5
8479547_vs_8477506,10
8474709_vs_8480796,9
8473504_vs_8480796,8
8474709_vs_8474590,13
8476419_vs_8480873,9
8481601_vs_8480873,7
8477392_vs_8480873,6
8481601_vs_8477845,4
8476419_vs_8477845,6
8477392_vs_8477845,4
8478445_vs_8479522,3
8477500_vs_8479522,3
8475314_vs_8479522,3
8474709_vs_8477845,1
