,time_together
8478851_vs_8482144,15
8481593_vs_8482144,16
8478851_vs_8479983,13
8479983_vs_8481593,15
8481567_vs_8481593,9
8478013_vs_8478851,14
8478013_vs_8481593,10
8478851_vs_8481567,8
8476875_vs_8481567,16
8476875_vs_8478013,18
8478013_vs_8483457,14
8481567_vs_8483457,15
8476875_vs_8482166,13
8480043_vs_8483457,11
8482166_vs_8483457,10
8476875_vs_8480043,16
8480043_vs_8482964,10
8482166_vs_8482964,5
8475233_vs_8482166,6
8475233_vs_8480043,10
8478851_vs_8482166,7
8480043_vs_8481593,10
8481593_vs_8482166,9
8478851_vs_8480043,11
8482144_vs_8483457,14
8476875_vs_8482144,15
8479983_vs_8483457,17
8476875_vs_8479983,15
8481567_vs_8482964,7
8479983_vs_8482964,12
8478013_vs_8482964,8
8475233_vs_8478013,11
8475233_vs_8481567,7
8482144_vs_8482964,9
8475233_vs_8482144,8
8475233_vs_8479983,11
