,time_together
8476921_vs_8482745,13
8473533_vs_8484762,12
8477478_vs_8484762,9
8477478_vs_8483445,10
8473533_vs_8483445,11
8473533_vs_8482745,12
8476921_vs_8484762,15
8477478_vs_8482745,9
8476921_vs_8483445,13
8473533_vs_8484153,11
8477478_vs_8484153,7
8476921_vs_8484153,11
8473986_vs_8482093,13
8482809_vs_8484153,8
8473986_vs_8482809,10
8477940_vs_8484153,8
8478427_vs_8484153,16
8473986_vs_8477940,8
8482093_vs_8484153,12
8473986_vs_8478427,16
8478427_vs_8478873,11
8477940_vs_8478873,6
8478873_vs_8482093,9
8478873_vs_8482809,6
8475798_vs_8477940,7
8475798_vs_8482809,8
8475798_vs_8478427,13
8475798_vs_8482093,13
8477940_vs_8482745,8
8478873_vs_8480830,9
8480830_vs_8482745,7
8475791_vs_8478873,8
8482093_vs_8482745,11
8475791_vs_8482745,8
8475184_vs_8477940,7
8475184_vs_8482093,12
8475184_vs_8475791,6
8475184_vs_8480830,6
8482702_vs_8482745,10
8475184_vs_8482702,9
8480068_vs_8482702,8
8480068_vs_8480830,6
8475791_vs_8480068,8
8475791_vs_8481754,9
8481754_vs_8482702,10
8480830_vs_8481754,7
8482702_vs_8483445,9
8475791_vs_8483445,10
8476921_vs_8480068,5
8476873_vs_8484762,6
8480762_vs_8484762,7
8476873_vs_8480068,8
8480068_vs_8480762,6
8476873_vs_8483445,5
8480762_vs_8483445,6
8476873_vs_8482745,6
8480762_vs_8482745,6
8475184_vs_8476921,13
8475184_vs_8480762,6
8475184_vs_8476873,5
8475184_vs_8478427,12
8475798_vs_8476921,10
8473533_vs_8478366,5
8476921_vs_8478873,9
8473533_vs_8475798,10
8476921_vs_8478366,5
8477478_vs_8478366,7
8477478_vs_8478873,6
8473533_vs_8478873,9
8475798_vs_8477478,7
8478366_vs_8482809,6
8475791_vs_8478366,7
8475791_vs_8475798,7
8481754_vs_8482809,9
8473533_vs_8481754,6
8473533_vs_8480068,5
8477527_vs_8482809,8
8473533_vs_8477527,4
8475791_vs_8477527,7
8480068_vs_8482809,9
8477527_vs_8482702,7
8482809_vs_8483445,5
8482745_vs_8482809,7
8482702_vs_8484762,9
8480830_vs_8484762,6
8480830_vs_8483445,6
8482809_vs_8484762,5
8475184_vs_8477478,6
8473533_vs_8473986,6
8473986_vs_8477478,5
8473986_vs_8476921,6
8473533_vs_8475184,12
8475798_vs_8482702,7
8478873_vs_8482702,7
8478366_vs_8482702,7
8477527_vs_8480830,3
8477527_vs_8480762,5
8480762_vs_8481754,6
8476873_vs_8477527,5
8476873_vs_8481754,8
8477478_vs_8481754,5
8477478_vs_8477527,4
8476921_vs_8481754,5
8476921_vs_8477527,4
8475798_vs_8480830,7
8473986_vs_8480830,6
8473986_vs_8476873,6
8473986_vs_8480762,7
8476873_vs_8484153,4
8480762_vs_8484153,5
8480830_vs_8484153,5
8478366_vs_8478427,6
8478366_vs_8480830,5
8478366_vs_8480762,5
8478366_vs_8482093,7
8477940_vs_8478366,5
8478427_vs_8484762,7
8482093_vs_8484762,8
8478427_vs_8483445,8
8482093_vs_8483445,9
8478427_vs_8482745,9
8477940_vs_8484762,6
8477940_vs_8483445,6
8473986_vs_8475791,6
8477478_vs_8480068,4
8475791_vs_8484153,5
8482702_vs_8484153,8
8475184_vs_8482809,5
8473986_vs_8482702,8
8475791_vs_8484762,8
8480068_vs_8482093,2
8478427_vs_8480068,2
8477940_vs_8480068,3
8481754_vs_8482093,4
8478427_vs_8481754,3
8477940_vs_8481754,4
8477527_vs_8482093,2
8477527_vs_8478427,2
8477527_vs_8477940,2
8476873_vs_8478366,5
8475798_vs_8476873,5
8475798_vs_8480762,5
8478873_vs_8480762,5
8476873_vs_8478873,5
