,time_together
8475151_vs_8481122,12
8477939_vs_8476917,17
8474157_vs_8477506,8
8475754_vs_8481122,11
8475166_vs_8477506,15
8475166_vs_8476917,14
8477407_vs_8476931,15
8477939_vs_8477506,16
8475151_vs_8476931,16
8474157_vs_8476917,8
8475754_vs_8476931,16
8477407_vs_8481122,11
8478445_vs_8481122,8
8477939_vs_8480865,23
8478445_vs_8476931,14
8474157_vs_8480865,12
8475166_vs_8480865,19
8480144_vs_8477506,18
8475314_vs_8476931,15
8475314_vs_8481122,9
8480144_vs_8480865,14
8475151_vs_8475690,14
8478445_vs_8475690,17
8475314_vs_8475690,13
8475151_vs_8475171,14
8478445_vs_8475171,14
8475314_vs_8475171,13
8482720_vs_8480865,17
8482720_vs_8477506,17
8476419_vs_8475690,15
8476419_vs_8475171,12
8480144_vs_8481014,13
8482720_vs_8481014,14
8477939_vs_8481014,21
8478483_vs_8481014,18
8478483_vs_8480865,17
8476419_vs_8476853,11
8475314_vs_8476853,14
8478445_vs_8476853,15
8475314_vs_8479982,10
8476419_vs_8479982,9
8478445_vs_8479982,10
8484958_vs_8479982,10
8484958_vs_8476853,11
8482259_vs_8481014,16
8481601_vs_8479982,8
8482259_vs_8480865,16
8481601_vs_8476853,10
8477500_vs_8476853,8
8477503_vs_8480865,12
8477503_vs_8481014,11
8477500_vs_8479982,6
8481582_vs_8481014,8
8481582_vs_8480865,9
8482259_vs_8476429,10
8482259_vs_8483448,11
8477503_vs_8483448,14
8481582_vs_8476429,12
8481582_vs_8483448,12
8477503_vs_8476429,14
8480980_vs_8483448,12
8477392_vs_8481122,8
8475231_vs_8481122,8
8481237_vs_8476931,8
8471817_vs_8476429,10
8478904_vs_8476429,10
8481237_vs_8481122,8
8480980_vs_8476429,11
8477392_vs_8476931,7
8471817_vs_8483448,10
8478904_vs_8483448,10
8475231_vs_8476931,9
8481237_vs_8475171,10
8477392_vs_8475690,9
8477392_vs_8475171,10
8475231_vs_8475690,10
8481237_vs_8475690,10
8475231_vs_8475171,10
8471817_vs_8477506,10
8475754_vs_8475690,12
8478904_vs_8477506,9
8480980_vs_8477506,8
8475754_vs_8475171,11
8477407_vs_8475171,9
8477407_vs_8475690,12
8478904_vs_8476917,9
8482720_vs_8476917,17
8476419_vs_8481122,8
8476419_vs_8476931,12
8475166_vs_8481014,19
8481601_vs_8481122,14
8481601_vs_8476931,13
8478483_vs_8476429,7
8478483_vs_8483448,6
8481582_vs_8477506,8
8482259_vs_8476917,12
8477503_vs_8476917,9
8481582_vs_8476917,10
8482259_vs_8477506,13
8477503_vs_8477506,8
8477407_vs_8476853,12
8475151_vs_8476853,14
8475754_vs_8476853,13
8477939_vs_8483448,7
8474157_vs_8476429,9
8475166_vs_8476429,6
8474157_vs_8483448,7
8475166_vs_8483448,5
8477939_vs_8476429,9
8474157_vs_8481014,11
8478483_vs_8477506,13
8480144_vs_8476917,17
8478483_vs_8476917,13
8481601_vs_8475690,9
8477500_vs_8475171,12
8481601_vs_8475171,13
8484958_vs_8475171,14
8477392_vs_8479982,9
8475231_vs_8479982,9
8477392_vs_8476853,11
8475231_vs_8476853,11
8481237_vs_8476853,12
8481237_vs_8479982,9
8480980_vs_8476917,7
8471817_vs_8476917,9
8475151_vs_8479982,8
8475754_vs_8479982,9
8484958_vs_8481122,14
8477500_vs_8481122,13
8477500_vs_8476931,12
8477500_vs_8475690,7
8484958_vs_8475690,9
8484958_vs_8476931,11
8482720_vs_8483448,6
8480144_vs_8476429,7
8480144_vs_8483448,7
8482720_vs_8476429,8
8477407_vs_8479982,6
8471817_vs_8480865,6
8478904_vs_8480865,5
8480980_vs_8480865,5
8471817_vs_8481014,6
8478904_vs_8481014,5
8480980_vs_8481014,4
