,time_together
8478427_vs_8476885,14
8478366_vs_8470613,14
8478458_vs_8483490,10
8478458_vs_8476885,13
8482093_vs_8476885,13
8476458_vs_8476958,19
8478366_vs_8476958,16
8476458_vs_8470613,17
8477952_vs_8470613,13
8477952_vs_8476958,14
8478427_vs_8483490,13
8482093_vs_8483490,12
8478366_vs_8475200,16
8476458_vs_8475200,16
8477952_vs_8475200,13
8480762_vs_8481605,9
8484153_vs_8478970,9
8480039_vs_8475462,13
8480829_vs_8475462,9
8480762_vs_8475462,8
8484153_vs_8475200,9
8477952_vs_8478970,14
8473986_vs_8478970,11
8480039_vs_8481605,12
8473986_vs_8475200,10
8480829_vs_8481605,7
8482118_vs_8478970,7
8482118_vs_8475200,7
8480039_vs_8482803,12
8480829_vs_8482803,12
8480762_vs_8482803,11
8481517_vs_8478970,7
8481517_vs_8475200,7
8480039_vs_8475208,14
8480762_vs_8475208,12
8480829_vs_8475208,13
8484153_vs_8476906,15
8473986_vs_8476906,17
8481517_vs_8476906,13
8476921_vs_8482803,11
8476921_vs_8475208,13
8484153_vs_8480336,15
8473986_vs_8480336,15
8481517_vs_8480336,10
8482745_vs_8476906,10
8483445_vs_8480336,7
8480830_vs_8482803,7
8473533_vs_8482803,10
8473533_vs_8475208,12
8480830_vs_8475208,13
8482745_vs_8480336,9
8483445_vs_8476906,10
8480806_vs_8476906,9
8482809_vs_8483490,7
8484929_vs_8476885,4
8481754_vs_8480336,7
8480806_vs_8480336,8
8478424_vs_8476906,9
8480835_vs_8483490,4
8478424_vs_8480336,7
8482809_vs_8476885,7
8484929_vs_8483490,4
8480835_vs_8476885,4
8481754_vs_8476906,7
8484929_vs_8481605,7
8480835_vs_8475462,8
8476458_vs_8480336,4
8482809_vs_8481605,8
8484929_vs_8475462,6
8480835_vs_8481605,9
8476458_vs_8476906,7
8482809_vs_8475462,9
8478458_vs_8481605,10
8478424_vs_8470613,5
8481754_vs_8476958,6
8478458_vs_8475462,11
8481754_vs_8470613,5
8478424_vs_8476958,8
8482093_vs_8475462,13
8482093_vs_8481605,13
8478427_vs_8481605,14
8478427_vs_8475462,12
8484153_vs_8476958,13
8473986_vs_8476958,10
8482118_vs_8476958,9
8478427_vs_8482803,12
8478458_vs_8482803,9
8482093_vs_8482803,11
8478427_vs_8475208,14
8478458_vs_8475208,10
8482093_vs_8475208,12
8482118_vs_8470613,6
8484153_vs_8470613,8
8473986_vs_8470613,6
8483445_vs_8470613,14
8483445_vs_8476958,14
8480039_vs_8476885,12
8480762_vs_8476885,8
8480039_vs_8483490,12
8482745_vs_8476958,13
8480829_vs_8483490,10
8480762_vs_8483490,9
8482745_vs_8470613,13
8480829_vs_8476885,10
8481517_vs_8470613,14
8481517_vs_8476958,13
8480830_vs_8476885,12
8480830_vs_8483490,7
8473533_vs_8476885,10
8473533_vs_8483490,6
8476921_vs_8483490,5
8476921_vs_8476885,11
8478366_vs_8480336,3
8478366_vs_8476906,5
8484929_vs_8482803,4
8480835_vs_8482803,5
8482809_vs_8482803,5
8478424_vs_8478970,8
8478366_vs_8478970,14
8478424_vs_8475200,8
8476458_vs_8478970,15
8477952_vs_8476906,6
8482118_vs_8476906,12
8482118_vs_8480336,12
8476921_vs_8475462,14
8473533_vs_8481605,16
8480830_vs_8481605,16
8483445_vs_8478970,8
8473533_vs_8475462,14
8480830_vs_8475462,17
8476921_vs_8481605,15
8483445_vs_8475200,8
8482745_vs_8478970,8
8482745_vs_8475200,8
8481754_vs_8475200,9
8484929_vs_8475208,4
8480835_vs_8475208,5
8482809_vs_8475208,5
8480806_vs_8476958,8
8480806_vs_8470613,6
8481754_vs_8478970,9
8480806_vs_8478970,8
8480806_vs_8475200,7
8477952_vs_8480336,3
