,time_together
8477506_vs_8477932,22
8476917_vs_8477932,22
8476917_vs_8478055,22
8477506_vs_8478055,25
8476422_vs_8478055,20
8478055_vs_8480865,27
8476422_vs_8477932,18
8477932_vs_8480865,23
8476422_vs_8478859,17
8478859_vs_8480865,21
8475179_vs_8480865,23
8475179_vs_8476422,18
8475179_vs_8476429,12
8476429_vs_8478859,9
8478859_vs_8479395,9
8475179_vs_8479395,10
8478055_vs_8479395,7
8477932_vs_8479395,7
8476429_vs_8478055,11
8476429_vs_8477932,10
8476429_vs_8477220,11
8479395_vs_8480871,9
8477220_vs_8479395,10
8476429_vs_8480871,12
8480865_vs_8480871,11
8476422_vs_8480871,9
8477220_vs_8480865,8
8476422_vs_8477220,9
8476422_vs_8484304,9
8480865_vs_8484304,13
8475179_vs_8477506,15
8475179_vs_8476917,13
8477506_vs_8478859,16
8476917_vs_8478859,15
8476917_vs_8477220,10
8477220_vs_8477506,9
8477506_vs_8480871,10
8476917_vs_8480871,11
8479395_vs_8484304,6
8476429_vs_8484304,10
8477506_vs_8484304,7
8476917_vs_8484304,5
