period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",WPG,ANA,52,24,"['8476460', '8478398', '8480014']","['8476331', '8477504']","['8476458', '8478366', '8478873']","['8475462', '8481605']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",WPG,ANA,52,24,"['8476460', '8478398', '8480014']","['8476331', '8477504']","['8476458', '8478366', '8478873']","['8475208', '8476885']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",WPG,ANA,52,24,"['8476460', '8478398', '8480014']","['8476331', '8477504']","['8476458', '8478366', '8478873']","['8475208', '8476885']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",WPG,ANA,52,24,"['8476392', '8477940']",['8477504'],"['8476458', '8478873']",['8481605'],3,3,3v3
