,time_together
8474600_vs_8482095,11
8481606_vs_8482482,12
8474600_vs_8481606,13
8482095_vs_8482482,9
8482245_vs_8482482,13
8482105_vs_8482482,15
8474600_vs_8482105,23
8474600_vs_8482245,19
8480246_vs_8481606,12
8476869_vs_8482095,12
8480246_vs_8482095,11
8476869_vs_8481606,14
8481056_vs_8482095,13
8481056_vs_8481606,14
8482105_vs_8482111,10
8482111_vs_8482245,5
8481056_vs_8482105,10
8481056_vs_8482245,6
8474600_vs_8475324,15
8478469_vs_8482482,15
8475324_vs_8482482,12
8474600_vs_8478469,17
8476869_vs_8478469,20
8478469_vs_8480246,16
8480246_vs_8482105,16
8476869_vs_8482105,21
8475324_vs_8480246,11
8475324_vs_8476869,14
8478469_vs_8482111,15
8478469_vs_8481056,14
8481606_vs_8482111,14
8482095_vs_8482111,14
8475324_vs_8481056,14
8475324_vs_8482111,14
8476869_vs_8482245,14
8480246_vs_8482245,10
