,time_together
8480018_vs_8471724,15
8471215_vs_8476875,19
8481540_vs_8476891,13
8481540_vs_8471724,13
8476981_vs_8476891,9
8476483_vs_8476875,19
8476981_vs_8471724,8
8471675_vs_8476875,20
8471215_vs_8482087,19
8480018_vs_8476891,12
8471675_vs_8482087,19
8476483_vs_8482087,17
8471675_vs_8483457,11
8471215_vs_8483457,11
8476483_vs_8483457,12
8471215_vs_8475233,11
8481618_vs_8476891,9
8471675_vs_8475233,12
8481618_vs_8471724,9
8476483_vs_8475233,11
8483515_vs_8476891,12
8482055_vs_8483457,16
8481703_vs_8483457,10
8483515_vs_8471724,13
8481703_vs_8475233,9
8482055_vs_8475233,11
8483515_vs_8474578,11
8474189_vs_8475233,13
8481618_vs_8474578,10
8483515_vs_8477969,11
8480018_vs_8474578,12
8481618_vs_8477969,12
8474189_vs_8483457,18
8480018_vs_8477969,15
8481523_vs_8474578,12
8481523_vs_8477969,11
8476469_vs_8474578,12
8481703_vs_8482964,7
8482055_vs_8482964,9
8474189_vs_8482964,11
8476469_vs_8477969,10
8482055_vs_8481593,9
8481703_vs_8481593,4
8474189_vs_8481593,10
8478047_vs_8482964,9
8479996_vs_8482964,7
8475848_vs_8477969,12
8479996_vs_8481593,7
8478047_vs_8481593,8
8475848_vs_8474578,10
8478569_vs_8482964,11
8478133_vs_8474578,14
8478569_vs_8481593,12
8478133_vs_8477969,9
8478133_vs_8477435,10
8476469_vs_8481030,9
8475848_vs_8477435,10
8476469_vs_8477435,9
8478133_vs_8481030,6
8475848_vs_8481030,8
8479996_vs_8482087,6
8478569_vs_8482087,10
8478047_vs_8482087,6
8479996_vs_8476875,8
8478569_vs_8476875,11
8478047_vs_8476875,5
8482775_vs_8476891,7
8482476_vs_8476891,7
8477989_vs_8476891,10
8482775_vs_8471724,7
8482476_vs_8471724,5
8477989_vs_8471724,9
8476981_vs_8474578,9
8481540_vs_8474578,12
8481540_vs_8477969,13
8476981_vs_8477969,10
8478569_vs_8483457,14
8478569_vs_8475233,10
8480018_vs_8481030,7
8481540_vs_8481030,7
8476981_vs_8481030,8
8476981_vs_8477435,4
8480018_vs_8477435,9
8481540_vs_8477435,8
8478463_vs_8482964,6
8481618_vs_8481030,8
8483515_vs_8477435,9
8481481_vs_8481593,8
8483515_vs_8481030,8
8481523_vs_8481030,8
8475763_vs_8481593,6
8481618_vs_8477435,8
8481481_vs_8482964,6
8478463_vs_8481593,8
8481523_vs_8477435,10
8475763_vs_8482964,7
8475763_vs_8482087,5
8478463_vs_8482087,7
8481481_vs_8476875,7
8475763_vs_8476875,4
8478463_vs_8476875,9
8481481_vs_8482087,4
8481703_vs_8482087,4
8476469_vs_8471724,7
8481703_vs_8476875,4
8481523_vs_8471724,13
8475848_vs_8471724,7
8478133_vs_8471724,7
8476469_vs_8476891,8
8478133_vs_8476891,8
8475848_vs_8476891,4
8482476_vs_8474578,8
8482476_vs_8477969,6
8478047_vs_8475233,10
8482775_vs_8474578,8
8477989_vs_8474578,8
8482775_vs_8477969,11
8477989_vs_8477969,8
8482775_vs_8481030,12
8477989_vs_8481030,6
8482476_vs_8477435,8
8482775_vs_8477435,8
8477989_vs_8477435,7
8482476_vs_8481030,8
8475763_vs_8483457,3
8474189_vs_8482087,11
8478047_vs_8483457,12
8471675_vs_8481593,5
8471675_vs_8482964,3
8481523_vs_8476891,13
8471215_vs_8482964,4
8471215_vs_8481593,5
8476483_vs_8482964,2
8474189_vs_8476875,14
8482055_vs_8476875,14
8479996_vs_8483457,12
8479996_vs_8475233,10
8482055_vs_8482087,8
8478463_vs_8483457,8
8478463_vs_8475233,6
8475763_vs_8475233,2
8481481_vs_8483457,6
8481481_vs_8475233,3
8476483_vs_8481593,3
