,time_together
8480035_vs_8482684,16
8477488_vs_8480035,15
8477488_vs_8477507,15
8477507_vs_8482684,16
8480035_vs_8480192,14
8477507_vs_8480192,14
8475208_vs_8480035,12
8475208_vs_8477507,11
8480192_vs_8482511,15
8475208_vs_8479369,12
8479369_vs_8480192,14
8475208_vs_8482511,14
8475208_vs_8478450,14
8475208_vs_8480828,13
8478450_vs_8480192,15
8480192_vs_8480828,15
8480828_vs_8483429,10
8478450_vs_8483429,11
8475455_vs_8480828,11
8475455_vs_8478450,12
8477488_vs_8482511,13
8482511_vs_8482684,10
8475455_vs_8479369,14
8479369_vs_8483429,12
8475455_vs_8482511,14
8482511_vs_8483429,12
8480035_vs_8483429,9
8475455_vs_8477507,12
8475455_vs_8480035,10
8477507_vs_8483429,10
8479369_vs_8482684,11
8480828_vs_8482684,11
8477488_vs_8479369,12
8477488_vs_8480828,11
8478450_vs_8482684,11
8477488_vs_8478450,13
