,time_together
8476874_vs_8482803,17
8479410_vs_8482803,19
8476885_vs_8479410,18
8476874_vs_8476885,15
8480891_vs_8482803,15
8476885_vs_8480891,16
8474013_vs_8476885,15
8474013_vs_8482803,16
8477541_vs_8482803,10
8476885_vs_8477541,10
8476885_vs_8479976,13
8479976_vs_8482803,14
8475462_vs_8479410,13
8476874_vs_8481605,17
8479410_vs_8481605,18
8475462_vs_8476874,11
8475462_vs_8477541,7
8477541_vs_8481605,8
8479410_vs_8483490,11
8477541_vs_8483490,9
8479976_vs_8481605,13
8479976_vs_8483490,12
8475208_vs_8477541,9
8475208_vs_8479976,13
8475208_vs_8476874,16
8475208_vs_8479410,18
8476874_vs_8483490,12
8474013_vs_8481605,20
8480891_vs_8481605,16
8475462_vs_8479976,9
8475208_vs_8480891,7
8480891_vs_8483490,4
8474013_vs_8475208,9
8474013_vs_8483490,5
8475462_vs_8480891,13
8474013_vs_8475462,13
