,time_together
8475745_vs_8476480,15
8479365_vs_8482787,10
8480355_vs_8482787,8
8476480_vs_8479365,13
8480355_vs_8482149,8
8476480_vs_8480355,8
8479365_vs_8482149,12
8475745_vs_8482787,13
8475745_vs_8482149,13
8480014_vs_8481556,11
8481556_vs_8482149,12
8478401_vs_8480014,16
8476460_vs_8478401,17
8478398_vs_8478401,16
8478401_vs_8482149,9
8476460_vs_8481556,11
8478398_vs_8481556,10
8473419_vs_8475799,8
8473419_vs_8476480,4
8475799_vs_8477496,13
8477496_vs_8482787,5
8477496_vs_8480014,11
8473419_vs_8482787,2
8473419_vs_8480014,11
8476480_vs_8477496,7
8477496_vs_8480113,7
8473419_vs_8480113,4
8480113_vs_8481043,9
8481043_vs_8482787,8
8475745_vs_8480113,8
8476480_vs_8481043,10
8475745_vs_8476460,11
8476460_vs_8481043,12
8480014_vs_8481043,11
8478398_vs_8481043,9
8475745_vs_8480014,9
8475745_vs_8478398,8
8478398_vs_8479365,6
8476460_vs_8479365,5
8479365_vs_8480014,5
8477956_vs_8480014,11
8476460_vs_8477956,11
8477956_vs_8478398,11
8479987_vs_8480014,11
8476460_vs_8479987,10
8478398_vs_8479987,10
8478891_vs_8479987,12
8478401_vs_8478891,13
8477956_vs_8478891,10
8476392_vs_8477956,9
8476392_vs_8479987,10
8476392_vs_8478401,13
8477956_vs_8480289,7
8478401_vs_8480289,7
8479987_vs_8480289,7
8476392_vs_8477496,11
8477496_vs_8478891,11
8477496_vs_8480289,2
8473419_vs_8478891,10
8473419_vs_8480289,2
8473419_vs_8476392,10
8478891_vs_8479638,10
8479638_vs_8480289,5
8476392_vs_8479638,9
8473419_vs_8481019,3
8479638_vs_8480113,6
8479638_vs_8481019,3
8477496_vs_8481019,1
8476480_vs_8481556,8
8476480_vs_8483397,9
8482787_vs_8483397,8
8481043_vs_8482149,10
8482149_vs_8483397,10
8481556_vs_8482787,6
8478891_vs_8480355,4
8475745_vs_8478891,6
8478891_vs_8479365,7
8476392_vs_8479365,7
8476392_vs_8480355,3
8475745_vs_8476392,5
8475799_vs_8478401,12
8475799_vs_8479365,7
8475799_vs_8477956,8
8475799_vs_8479987,9
8479638_vs_8480014,7
8477496_vs_8478398,10
8473419_vs_8476460,12
8476460_vs_8479638,9
8478398_vs_8479638,8
8476460_vs_8477496,10
8473419_vs_8478398,12
8476392_vs_8481043,3
8478891_vs_8481043,3
8475799_vs_8481043,5
8478891_vs_8483397,3
8475799_vs_8483397,4
8476392_vs_8483397,3
8481019_vs_8481556,5
8481019_vs_8483397,5
8480289_vs_8481043,6
8480289_vs_8481556,7
8480289_vs_8483397,6
8480113_vs_8481556,8
8480113_vs_8483397,8
8481019_vs_8481043,4
8480113_vs_8480355,7
8480289_vs_8480355,5
8480355_vs_8481019,7
8475745_vs_8481019,6
8475745_vs_8480289,6
8479365_vs_8481019,7
8479365_vs_8480289,6
8479365_vs_8480113,8
8475799_vs_8479638,8
8478398_vs_8483397,5
8480014_vs_8483397,6
8476460_vs_8483397,7
8479987_vs_8482149,7
8475745_vs_8475799,6
8473419_vs_8482149,2
8477956_vs_8482149,6
8477956_vs_8482787,5
8476480_vs_8477956,10
8479987_vs_8482787,4
8476480_vs_8479987,8
8476460_vs_8480355,3
8478398_vs_8480355,3
8480014_vs_8480355,4
8475799_vs_8480355,2
8478401_vs_8481019,4
8477956_vs_8481019,3
8479987_vs_8480113,6
8479987_vs_8481019,4
8478401_vs_8480113,7
8477956_vs_8480113,5
8476480_vs_8478401,8
8477496_vs_8482149,2
8479638_vs_8482149,4
8476480_vs_8479638,7
8478891_vs_8481556,5
8479638_vs_8482787,2
8475799_vs_8481556,3
8476392_vs_8481556,1
8478401_vs_8482787,1
