,time_together
8477952_vs_8481553,11
8480220_vs_8483445,12
8481553_vs_8483445,11
8482159_vs_8482745,13
8480220_vs_8482745,13
8481553_vs_8482745,12
8477952_vs_8482159,14
8482159_vs_8483445,12
8477952_vs_8480220,11
8480220_vs_8484153,10
8481553_vs_8484153,6
8482159_vs_8484153,6
8473986_vs_8476872,10
8476872_vs_8477952,7
8473986_vs_8478439,13
8477952_vs_8478439,11
8476872_vs_8484153,15
8478439_vs_8484153,11
8473986_vs_8480220,10
8473986_vs_8476461,10
8476461_vs_8484153,9
8476461_vs_8477952,12
8476872_vs_8481517,9
8478439_vs_8481517,12
8476461_vs_8481517,9
8478366_vs_8484387,5
8478366_vs_8480028,8
8478873_vs_8484387,5
8476458_vs_8480015,10
8478873_vs_8480028,7
8476458_vs_8484387,4
8476458_vs_8480028,7
8478873_vs_8480015,10
8478366_vs_8480015,11
8477903_vs_8478366,8
8476458_vs_8477903,8
8476458_vs_8480068,7
8478873_vs_8480068,6
8478366_vs_8480068,9
8477903_vs_8478873,7
8477527_vs_8480015,3
8477527_vs_8477903,5
8477527_vs_8480068,6
8478424_vs_8480068,6
8477903_vs_8480806,6
8480797_vs_8480806,6
8480068_vs_8480806,8
8477903_vs_8478424,5
8477527_vs_8480797,4
8478424_vs_8480797,4
8480806_vs_8481553,7
8480220_vs_8480806,8
8478424_vs_8480220,9
8478424_vs_8481553,8
8480797_vs_8483445,5
8480806_vs_8482159,11
8478439_vs_8482745,12
8478439_vs_8478873,14
8478873_vs_8482159,10
8476461_vs_8478873,13
8476461_vs_8482745,14
8476461_vs_8478366,12
8476872_vs_8482745,9
8476872_vs_8478873,18
8478366_vs_8478439,14
8476872_vs_8478366,14
8476458_vs_8476872,17
8476458_vs_8478439,15
8476458_vs_8476461,13
8481517_vs_8484387,6
8480028_vs_8481517,9
8480015_vs_8481517,8
8473986_vs_8484387,7
8473986_vs_8480028,7
8473986_vs_8480015,9
8477903_vs_8481517,5
8473986_vs_8477903,8
8473986_vs_8480068,8
8480068_vs_8481517,6
8480797_vs_8481517,10
8476458_vs_8480797,6
8473986_vs_8480797,11
8480068_vs_8484153,9
8477903_vs_8484153,10
8480797_vs_8484153,10
8477527_vs_8480220,5
8477527_vs_8481553,4
8477527_vs_8482159,7
8478424_vs_8482159,9
8476872_vs_8483445,6
8478439_vs_8483445,9
8476461_vs_8483445,10
8480015_vs_8483445,9
8480015_vs_8482745,10
8480028_vs_8483445,6
8480028_vs_8482745,7
8477952_vs_8480015,11
8477952_vs_8480028,6
8477952_vs_8484387,7
8483445_vs_8484387,6
8482745_vs_8484387,6
8480806_vs_8484387,4
8473986_vs_8481553,9
8478439_vs_8480806,4
8476461_vs_8480806,5
8481517_vs_8481553,6
8478424_vs_8484387,4
8478424_vs_8478439,7
8481517_vs_8482159,7
8478424_vs_8480028,5
8480220_vs_8481517,5
8478424_vs_8480015,7
8478366_vs_8480220,13
8480015_vs_8480806,7
8480028_vs_8480806,4
8478366_vs_8482159,8
8478366_vs_8480797,9
8480068_vs_8483445,4
8477903_vs_8483445,4
8484153_vs_8484387,3
8476458_vs_8480220,11
8478873_vs_8480220,13
8477952_vs_8480068,4
8477903_vs_8477952,3
8477903_vs_8482745,3
8480068_vs_8482745,4
8476461_vs_8478424,6
8477527_vs_8480028,2
8477527_vs_8484387,2
8477527_vs_8478439,2
8473986_vs_8482159,10
8476458_vs_8481553,6
8478873_vs_8481553,8
8476458_vs_8482159,5
8478366_vs_8481553,6
8480028_vs_8484153,5
8480015_vs_8484153,5
8477952_vs_8480797,4
8480797_vs_8482745,4
8478873_vs_8480797,7
8476872_vs_8477527,1
8476872_vs_8480806,1
8476872_vs_8478424,1
8476461_vs_8477527,2
